Story ID	Ranking	Subject (What)	Event Initiator	Tone
2554	M	64	71	40
2556	1	2	03	41
2556	M	11	03	33
2557	1	11	71	40
2557	M	218	71	40
2557	S	312	75	32
2557	S	2	71	40
2558	1	11	01	34
2558	S	2	01	34
2559	1	11	03	41
2559	M	400	03	11
2559	S	403	03	11
2559	M	346	52	31
2559	S	348	52	23
2559	S	434	03	19
2560	1	173	56	31
2560	S	105	56	24
2561	1	395	75	31
2563	1	1	74	40
2563	M	2	71	40
2563	S	11	71	40
2564	1	240	53	13
2564	S	187	53	40
2564	S	234	53	40
2565	1	205	53	33
2565	M	131	53	40
2566	M	205	53	33
2566	1	355	53	15
2567	1	26	53	33
2567	M	420	53	33
2568	1	205	66	33
2568	S	355	75	23
2568	M	200	53	32
2569	S	483	37	22
2569	S	50	37	24
2569	1	240	53	13
2569	S	1	37	24
2570	1	394	71	40
2570	S	11	71	40
2571	1	292	17	23
2571	M	325	17	23
2573	1	11	03	33
2573	M	198	03	33
2574	1	380	09	40
2574	M	384	09	40
2575	M	396	11	15
2575	1	351	11	23
2578	1	226	02	18
2578	S	70	05	18
2579	1	186	53	39
2579	S	105	56	24
2580	S	231	01	32
2580	M	2	71	40
2580	S	384	01	19
2580	1	1	74	40
2581	1	205	66	33
2581	S	203	05	25
2582	1	186	56	39
2582	S	105	56	18
2582	S	181	09	18
2583	1	186	56	31
2583	S	170	01	26
2583	S	173	56	31
2584	1	1	53	24
2584	M	186	53	31
2584	S	407	53	18
2584	S	15	53	35
2584	S	200	53	24
2585	1	60	53	33
2585	1	1	53	40
2585	S	11	53	40
2586	M	193	53	25
2586	1	171	53	23
2586	S	231	11	25
2587	M	11	03	33
2587	1	198	03	33
2588	M	160	53	33
2588	1	26	53	33
2588	S	1	03	33
2588	S	43	03	33
2589	1	11	03	33
2589	S	403	03	19
2589	S	346	52	31
2590	1	120	53	24
2590	M	95	53	18
2590	M	200	53	24
2591	1	186	53	39
2591	S	181	53	18
2592	1	2	71	24
2592	S	34	71	24
2592	S	148	53	16
2592	S	15	25	35
2592	M	120	53	24
2592	S	461	52	24
2594	1	182	54	31
2595	M	225	74	33
2595	1	466	75	33
2595	S	201	04	25
2596	1	191	01	18
2596	S	198	01	18
2596	S	394	01	26
2596	M	91	03	18
2597	1	14	25	27
2597	S	310	25	27
2597	M	70	25	27
2598	1	393	19	24
2598	1	483	19	24
2599	1	216	66	18
2599	S	143	66	18
2599	S	213	66	34
2600	1	198	03	33
2600	S	11	03	33
2601	1	2	71	40
2601	M	11	71	40
2601	S	60	71	40
2602	1	124	11	25
2603	1	198	03	33
2603	M	11	03	33
2603	S	166	53	19
2604	1	11	03	33
2604	M	2	03	33
2604	S	465	52	33
2604	S	1	01	26
2605	1	84	71	33
2605	S	11	03	33
2605	S	19	03	33
2606	1	11	01	34
2606	M	2	01	34
2606	M	9	01	26
2606	M	400	53	19
2607	1	346	52	31
2607	S	342	03	25
2608	1	11	01	34
2608	S	82	25	19
2608	S	14	05	27
2609	1	2	71	24
2609	S	75	71	32
2609	S	70	05	19
2609	S	166	13	19
2609	M	226	72	16
2609	S	380	53	19
2610	M	233	02	18
2610	1	202	02	18
2611	S	207	66	33
2611	1	205	66	33
2611	S	203	05	25
2612	1	26	03	33
2614	1	181	11	25
2614	S	166	11	19
2614	S	165	11	25
2615	M	19	53	33
2615	1	187	53	33
2615	S	84	53	33
2615	S	233	53	24
2616	1	1	74	40
2616	M	2	71	40
2616	S	218	71	19
2617	1	226	02	18
2617	M	70	05	18
2618	1	1	74	32
2618	S	2	71	40
2618	S	34	71	32
2618	S	75	71	32
2618	S	483	19	24
2618	S	468	52	40
2618	S	447	71	40
2618	S	120	53	26
2618	S	464	53	24
2618	S	82	09	19
2619	M	1	53	32
2619	1	312	53	27
2619	S	406	53	32
2619	S	411	53	31
2620	S	465	52	34
2620	1	1	74	34
2620	S	400	53	19
2620	M	9	01	26
2621	1	386	71	32
2621	M	30	71	32
2621	M	384	71	19
2621	S	382	53	24
2623	1	198	03	33
2623	S	11	03	33
2624	1	1	74	25
2624	S	14	25	27
2625	1	173	55	31
2625	S	113	56	18
2625	M	186	55	31
2626	M	166	11	19
2626	S	163	11	25
2626	1	181	11	25
2627	1	231	01	26
2627	M	1	01	26
2627	S	384	01	19
2628	1	232	13	27
2628	S	166	13	19
2628	S	15	13	35
2628	S	407	53	24
2629	1	453	17	24
2629	S	443	17	31
2629	S	450	15	24
2630	1	322	09	26
2631	1	292	09	26
2631	M	483	09	30
2631	M	282	09	26
2631	M	353	09	26
2631	S	395	09	26
2632	1	284	17	24
2632	S	302	75	24
2633	1	191	01	26
2633	S	452	01	32
2633	S	49	01	32
2633	S	276	53	32
2633	S	82	01	19
2635	1	466	53	19
2635	S	446	75	32
2635	M	442	03	33
2635	M	400	52	19
2636	S	411	53	19
2636	S	480	53	19
2636	1	999	75	31
2637	M	393	53	24
2637	S	302	53	24
2637	M	483	53	24
2637	M	279	53	25
2637	M	282	53	18
2638	1	198	53	32
2638	S	452	53	40
2638	M	191	53	26
2638	M	190	53	19
2639	1	324	09	18
2639	M	327	09	26
2639	M	353	09	26
2640	1	70	05	27
2640	S	409	53	27
2640	M	310	13	27
2640	S	102	13	27
2641	1	173	55	31
2641	S	113	56	18
2641	M	186	56	31
2642	1	191	71	32
2642	S	452	71	32
2642	S	91	72	18
2643	1	300	53	25
2643	S	50	53	24
2644	1	1	74	34
2644	S	2	71	40
2644	S	11	01	34
2645	1	198	03	33
2645	S	11	03	33
2646	1	84	53	18
2646	S	226	01	18
2646	S	19	03	33
2646	S	120	53	18
2646	S	79	01	18
2646	S	43	01	18
2647	S	483	19	24
2647	S	393	19	24
2647	1	396	25	24
2647	M	70	25	31
2647	S	287	53	30
2648	1	70	69	19
2648	M	49	69	19
2648	S	452	69	19
2649	1	11	03	33
2649	S	465	52	33
2649	S	26	03	33
2650	M	124	01	26
2650	1	1	74	26
2650	M	15	05	35
2651	1	1	74	33
2651	M	11	03	33
2651	M	26	03	33
2652	1	466	52	07
2653	S	465	52	34
2653	1	1	74	26
2653	M	11	01	34
2653	M	9	01	26
2654	M	15	21	35
2654	M	211	21	26
2654	1	27	21	26
2655	S	60	53	26
2655	1	64	53	26
2655	M	2	53	26
2655	M	121	53	26
2656	1	2	71	32
2656	S	60	71	32
2657	1	273	11	25
2657	M	325	11	25
2657	S	284	17	25
2658	1	163	11	25
2658	M	174	11	31
2658	M	166	11	19
2658	1	181	11	25
2660	1	258	22	29
2661	1	251	39	29
2661	M	254	39	29
2662	1	300	53	32
2662	S	351	53	25
2662	M	148	53	32
2663	M	283	53	18
2663	1	120	53	18
2663	S	360	53	17
2663	S	92	53	24
2664	1	300	53	40
2664	1	1	71	40
2664	S	301	55	40
2664	S	2	71	40
2664	S	11	71	40
2664	S	226	53	32
2664	S	360	53	33
2665	1	2	01	26
2665	S	34	01	26
2665	S	75	01	26
2666	1	198	03	33
2668	1	164	09	26
2668	M	370	09	26
2668	S	181	09	26
2669	1	285	11	32
2669	M	279	11	25
2669	M	282	11	26
2669	S	394	11	32
2670	1	431	53	19
2670	M	999	53	99
2671	1	11	03	33
2671	S	434	03	19
2671	S	346	52	19
2671	S	9	03	19
2671	S	463	52	19
2673	1	14	25	27
2673	M	70	25	27
2674	1	186	13	31
2674	S	169	13	19
2675	1	191	71	32
2675	M	91	72	18
2675	S	452	11	32
2676	1	163	11	25
2676	S	160	11	32
2676	M	181	11	25
2677	1	225	74	40
2677	S	227	05	19
2677	1	466	71	40
2677	S	82	05	19
2677	M	445	71	40
2678	1	51	74	32
2679	1	186	56	31
2679	M	173	56	31
2679	S	113	55	18
2680	1	300	53	32
2680	S	226	53	32
2680	S	360	53	33
2680	S	273	53	25
2680	S	1	53	40
2680	S	301	55	26
2681	1	300	53	25
2681	S	226	53	25
2682	1	200	27	40
2682	M	407	27	40
2683	1	1	74	26
2683	S	2	01	34
2683	S	218	01	19
2684	1	11	03	33
2684	S	465	52	33
2684	S	26	03	33
2684	S	19	03	33
2685	1	84	03	18
2685	S	19	03	33
2685	S	11	03	33
2687	M	166	53	27
2687	1	102	53	27
2687	M	411	53	27
2688	1	466	52	31
2688	S	400	52	19
2688	S	43	03	33
2689	M	2	01	34
2689	1	16	06	19
2689	S	18	06	19
2689	M	82	05	19
2690	1	39	07	31
2690	M	51	07	31
2691	1	282	53	26
2691	M	483	53	32
2691	M	276	53	24
2692	1	483	19	24
2692	S	138	19	24
2692	M	282	09	26
2692	M	264	41	18
2693	1	393	19	24
2693	M	285	74	24
2693	M	70	25	24
2694	S	1	53	40
2694	1	300	53	33
2694	M	351	53	33
2695	1	453	53	32
2695	M	446	53	32
2695	S	403	53	19
2695	M	442	53	32
2696	1	1	74	34
2696	M	2	01	34
2697	1	465	52	34
2697	S	45	01	34
2698	1	351	11	25
2698	S	241	11	21
2699	1	465	52	33
2699	S	400	52	19
2699	S	463	52	19
2699	S	406	03	19
2699	S	43	03	33
2700	1	11	03	33
2701	1	198	03	33
2701	S	11	03	33
2702	1	11	03	33
2702	S	465	52	33
2702	S	26	03	33
2702	S	468	52	33
2703	1	11	03	33
2703	S	465	52	33
2704	M	394	71	40
2704	1	11	71	40
2705	1	120	10	26
2705	S	95	10	26
2705	S	124	09	26
2705	M	353	10	18
2706	1	407	74	26
2706	1	102	75	27
2706	S	200	75	26
2709	1	2	71	32
2709	S	34	71	32
2709	S	75	71	32
2709	M	60	71	40
2709	S	466	71	32
2710	S	1	11	32
2710	1	124	11	25
2710	S	356	11	33
2710	S	354	11	25
2711	1	181	11	25
2711	M	174	11	25
2711	S	231	11	25
2711	S	172	11	31
2712	1	163	11	25
2712	M	174	11	25
2712	M	485	11	33
2716	1	205	66	33
2716	S	203	05	25
2716	S	201	74	25
2716	S	23	22	18
2716	S	200	53	25
2717	1	233	53	32
2717	S	405	53	18
2717	S	202	53	18
2717	M	407	53	32
2718	1	225	74	31
2718	1	466	03	33
2719	M	302	53	31
2719	S	432	53	35
2719	M	483	53	30
2719	M	287	53	30
2719	M	174	53	31
2720	1	174	59	31
2720	M	483	19	30
2720	S	50	74	30
2721	1	483	19	30
2721	M	282	09	22
2721	S	138	19	24
2722	M	467	53	32
2722	M	11	53	40
2722	S	465	53	40
2722	S	324	53	32
2722	S	120	53	32
2723	M	356	53	34
2723	M	301	53	34
2723	M	187	53	40
2723	S	172	53	23
2724	1	430	53	11
2724	S	384	53	19
2724	S	16	53	19
2725	1	384	01	19
2725	M	430	01	19
2725	M	11	71	40
2725	S	310	13	27
2725	M	166	13	11
2726	1	430	09	19
2726	M	166	09	19
2726	S	48	09	19
2727	1	2	71	40
2727	S	131	09	40
2727	S	1	74	40
2728	1	226	02	18
2728	S	70	74	26
2729	1	227	25	11
2729	M	80	25	11
2730	1	232	13	27
2730	1	226	02	18
2732	1	64	03	33
2732	M	82	03	19
2732	S	41	03	33
2733	1	300	53	13
2733	M	240	53	13
2733	S	420	66	33
2733	S	241	11	13
2733	S	187	53	13
2734	1	262	41	13
2734	M	999	41	13
2734	S	284	17	23
2735	1	430	53	19
2735	1	166	53	19
2735	M	131	53	19
2735	M	384	53	19
2736	1	262	53	13
2736	M	407	53	15
2737	1	240	53	13
2737	M	241	53	13
2737	S	136	53	13
2737	S	356	53	21
2738	1	400	03	11
2739	1	200	53	32
2739	M	205	53	25
2739	M	213	53	26
2740	1	201	04	32
2741	1	186	53	39
2741	1	453	53	39
2742	1	225	74	07
2742	1	466	03	33
2743	1	485	75	98
2746	1	1	74	26
2746	S	2	01	34
2747	1	1	74	32
2747	S	2	71	32
2747	S	226	02	18
2747	S	80	04	19
2747	S	400	04	19
2747	S	430	74	19
2747	S	324	01	18
2748	M	187	53	33
2748	1	85	53	33
2748	M	19	53	33
2748	S	43	53	33
2749	1	226	02	18
2749	S	231	01	26
2749	S	82	01	19
2749	S	84	03	18
2750	1	203	04	25
2750	S	174	59	17
2750	M	232	13	17
2750	S	15	13	17
2751	1	201	74	25
2752	1	191	03	33
2752	S	19	03	33
2754	1	226	02	10
2754	S	232	13	27
2754	S	461	52	18
2754	S	2	01	18
2755	1	400	03	11
2756	1	186	53	31
2756	M	166	13	27
2756	S	2	71	32
2756	S	232	13	27
2757	1	64	03	33
2757	S	82	03	19
2758	1	186	53	07
2758	M	173	55	31
2759	1	430	71	19
2759	M	310	13	27
2759	S	166	13	19
2760	S	380	53	19
2760	M	1	53	40
2760	S	400	53	19
2760	M	148	53	19
2761	1	485	75	99
2763	1	1	74	32
2763	S	2	71	40
2763	S	11	71	40
2763	S	82	25	19
2764	1	310	13	27
2764	S	430	13	27
2764	S	166	13	27
2765	1	41	03	33
2765	M	64	03	33
2765	M	26	03	33
2766	1	120	53	18
2766	S	282	53	18
2766	S	226	53	18
2766	S	165	53	18
2766	S	353	53	18
2767	1	461	52	24
2767	S	446	74	24
2767	S	84	53	33
2767	S	226	02	18
2767	M	43	03	25
2768	1	226	02	18
2768	S	231	01	26
2769	1	2	71	32
2769	M	166	13	19
2769	S	79	71	24
2769	S	226	72	24
2769	S	14	13	27
2769	S	232	13	19
2770	1	64	01	26
2770	S	60	01	26
2771	1	201	74	25
2771	S	203	05	25
2771	S	174	59	23
2772	1	262	41	21
2772	M	999	41	21
2773	1	138	11	29
2773	M	49	11	17
2774	1	400	03	19
2774	S	407	03	19
2775	1	226	53	18
2775	S	461	53	24
2775	S	19	53	33
2776	1	1	74	32
2776	S	2	71	26
2776	S	310	13	27
2776	S	45	01	26
2776	S	226	02	18
2777	1	1	74	32
2777	S	226	72	24
2777	S	70	25	27
2777	S	231	11	25
2777	S	2	71	32
2777	S	15	05	27
2777	S	45	01	26
2778	1	226	72	18
2778	M	231	71	24
2778	M	61	72	24
2779	M	483	19	30
2779	1	395	25	27
2780	1	226	02	18
2780	M	231	01	26
2780	S	173	55	18
2780	S	84	27	18
2781	1	120	01	26
2781	M	72	01	26
2781	M	463	01	19
2781	S	143	01	26
2782	1	84	53	33
2782	S	226	02	18
2782	S	43	03	33
2782	S	19	03	33
2784	1	205	66	33
2784	M	201	75	25
2784	M	202	02	25
2784	M	203	05	25
2785	1	301	73	26
2785	S	1	73	26
2785	S	356	73	34
2786	1	226	02	18
2786	S	79	01	18
2786	S	2	01	18
2786	M	1	74	26
2787	1	446	74	24
2787	M	442	03	25
2788	M	232	13	27
2788	M	203	13	25
2788	S	15	13	35
2788	S	2	01	26
2790	1	166	13	19
2790	M	232	13	27
2790	S	2	71	24
2791	1	121	53	32
2791	M	34	71	32
2792	1	292	09	26
2792	M	483	19	31
2792	M	321	17	32
2793	1	324	09	26
2793	M	353	10	18
2793	S	325	74	32
2794	1	324	11	25
2794	M	325	11	25
2794	S	273	11	25
2799	1	300	53	25
2799	S	1	53	25
2800	1	226	53	18
2800	S	83	53	18
2800	M	231	53	18
2800	M	84	53	33
2801	1	1	74	26
2801	S	166	13	27
2801	S	100	01	26
2801	S	14	05	27
2802	1	226	02	10
2802	M	2	01	18
2802	M	1	74	26
2802	S	15	05	35
2803	1	999	75	99
2803	S	351	75	99
2804	1	292	09	26
2804	M	325	17	32
2804	M	483	19	31
2804	M	274	17	26
2805	1	396	71	32
2805	M	355	71	32
2807	1	1	74	26
2807	S	2	01	26
2807	M	102	53	27
2807	M	100	53	26
2808	1	12	04	17
2808	S	232	13	17
2808	S	1	71	32
2809	1	85	27	26
2809	S	285	53	31
2809	M	407	53	31
2811	1	1	01	32
2811	M	463	01	19
2811	M	464	01	24
2811	S	406	01	24
2811	S	400	01	19
2812	1	226	02	18
2813	S	70	05	26
2813	1	85	01	26
2813	M	231	01	26
2813	M	43	01	32
2814	1	324	09	26
2814	M	353	10	18
2814	M	327	09	26
2815	1	324	53	26
2815	M	410	53	18
2815	S	353	53	18
2816	1	51	02	18
2817	1	466	52	26
2817	M	1	74	19
2817	M	464	52	26
2817	S	16	06	19
2818	1	1	74	33
2818	M	64	05	27
2818	S	440	03	33
2818	S	400	03	19
2818	S	11	03	33
2818	S	82	05	19
2819	1	43	03	33
2819	M	446	74	25
2819	M	85	03	33
2819	S	466	52	31
2820	1	324	11	25
2820	M	325	11	25
2820	M	1	11	40
2821	1	300	53	25
2821	S	356	53	33
2821	S	234	53	24
2822	1	282	53	26
2822	M	330	53	26
2822	S	174	53	31
2822	S	302	53	35
2822	M	483	53	30
2824	1	282	53	18
2824	M	483	53	18
2824	S	310	53	19
2824	S	394	53	18
2824	S	302	53	18
2824	S	147	53	18
2825	M	226	02	18
2825	1	84	12	18
2825	M	276	12	24
2825	S	19	03	33
2825	S	285	71	32
2825	S	43	71	32
2826	1	262	41	21
2826	M	407	75	23
2826	S	273	11	25
2826	S	274	17	31
2826	S	302	63	24
2827	1	1	74	26
2827	S	2	71	32
2829	1	241	11	21
2829	S	15	11	35
2829	S	483	11	30
2829	M	300	53	21
2830	1	285	19	31
2831	1	70	25	30
2831	M	483	19	30
2831	S	14	25	27
2832	1	420	65	25
2833	1	485	75	99
2834	1	226	02	18
2834	M	85	01	18
2834	S	174	59	18
2834	S	70	05	18
2834	S	43	01	18
2835	1	84	53	18
2835	S	85	53	33
2836	S	19	53	25
2836	1	407	53	25
2836	M	411	53	25
2838	M	27	01	26
2838	M	43	01	26
2838	M	17	01	26
2838	S	81	05	27
2838	1	85	01	26
2839	1	226	02	18
2839	M	2	01	18
2840	1	84	04	18
2840	S	19	53	33
2840	M	43	71	32
2840	S	442	71	32
2841	1	292	09	26
2841	M	274	09	26
2841	M	483	19	31
2842	M	442	09	18
2842	1	353	10	18
2842	S	325	69	32
2843	M	353	53	26
2843	1	292	53	26
2843	M	321	53	26
2843	M	483	53	31
2844	1	301	53	26
2844	M	64	75	26
2844	M	396	75	26
2845	1	262	41	29
2845	S	274	41	18
2847	1	430	53	27
2847	S	310	13	27
2847	S	166	13	27
2847	M	1	74	32
2848	1	14	05	27
2848	S	63	05	27
2849	M	82	53	19
2849	1	312	53	99
2849	S	96	71	32
2850	1	395	25	27
2850	S	82	25	19
2851	1	172	11	31
2851	M	178	11	31
2851	S	181	11	25
2851	S	407	11	33
2851	S	400	11	19
2851	S	231	11	19
2852	1	186	63	31
2852	M	169	13	19
2853	M	226	53	18
2853	S	84	53	32
2853	S	407	53	33
2853	1	85	53	32
2853	S	82	53	19
2854	1	166	53	19
2854	M	169	53	19
2854	S	186	53	39
2856	1	1	74	32
2856	S	45	71	26
2856	S	310	13	27
2856	S	2	71	40
2856	S	131	11	19
2857	M	440	03	33
2857	M	465	52	33
2857	M	43	03	33
2859	1	324	11	25
2859	M	325	11	32
2859	S	327	11	32
2860	1	205	66	33
2860	M	201	04	25
2861	1	63	05	19
2861	M	14	05	27
2862	1	43	03	25
2862	M	446	74	25
2862	M	464	52	25
2862	S	463	52	19
2863	M	32	05	19
2863	1	227	05	19
2864	1	226	02	18
2864	S	82	01	19
2864	S	231	01	26
2865	1	43	03	33
2865	S	84	03	33
2865	S	19	03	33
2866	1	452	71	32
2866	1	191	71	32
2867	1	262	41	21
2867	S	284	17	31
2868	1	485	75	31
2868	S	254	75	29
2869	M	138	11	24
2869	1	241	11	21
2869	S	300	53	21
2773	S	241	11	29
2870	1	300	53	32
2870	M	1	53	32
2870	S	50	53	32
2870	S	200	53	32
2871	1	178	11	31
2871	S	231	11	25
2871	M	407	11	25
2871	S	186	01	18
2874	1	324	75	31
2875	1	395	25	27
2876	1	27	01	26
2876	S	312	53	99
2876	S	411	53	99
2876	S	218	01	26
2878	1	301	53	26
2878	S	356	75	34
2879	1	466	52	27
2879	S	175	57	27
2879	S	2	71	32
2880	1	324	53	32
2880	S	287	53	30
2880	S	329	53	32
2881	M	226	53	26
2881	M	82	53	19
2881	S	400	53	19
2881	S	172	53	23
2882	1	10	01	34
2882	S	45	01	34
2882	S	218	01	19
2883	1	11	71	40
2883	M	218	71	19
2883	S	64	01	40
2883	S	384	01	19
2883	S	45	01	34
2883	S	166	13	19
2883	S	430	71	19
2884	1	182	54	31
2885	M	312	05	19
2885	M	2	01	34
2885	S	324	11	33
2885	M	82	05	19
2886	1	11	71	48
2886	M	2	71	40
2886	S	70	25	27
2887	1	1	03	33
2887	S	2	03	33
2887	S	64	03	19
2888	1	190	01	34
2888	S	11	01	34
2888	M	421	66	34
2889	1	205	53	25
2889	S	201	04	25
2889	M	213	53	26
2890	1	226	02	18
2891	M	191	25	19
2891	M	408	25	19
2891	M	394	11	25
2893	1	431	03	19
2893	M	460	52	19
2894	1	12	04	25
2894	M	51	04	25
2894	S	174	59	17
2895	1	11	53	48
2895	S	190	53	48
2895	S	284	53	23
2895	S	465	53	48
2895	S	19	53	48
2896	1	310	53	11
2896	M	82	53	19
2897	1	131	53	48
2897	1	324	53	40
2898	1	186	53	07
2898	M	453	53	07
2899	1	26	03	33
2899	M	440	03	33
2899	M	465	52	33
2899	M	446	74	19
2899	S	403	13	11
2900	M	465	52	33
2900	1	43	03	33
2901	1	11	01	34
2901	M	218	01	19
2901	S	166	13	27
2902	1	11	71	40
2902	M	218	71	19
2902	S	2	71	40
2903	1	483	19	08
2903	M	292	09	08
2904	1	201	04	01
2904	S	200	53	01
2905	M	43	03	25
2905	S	5	03	33
2905	M	81	25	27
2906	1	190	01	34
2906	M	421	66	34
2906	S	11	01	34
2906	S	468	52	34
2907	1	226	02	18
2907	S	231	01	26
2908	1	226	02	18
2909	1	182	54	31
2909	S	169	13	19
2910	1	12	04	25
2911	M	203	04	25
2911	1	231	03	25
2911	S	193	11	17
2912	1	276	53	33
2912	1	324	53	18
2912	S	322	53	18
2912	S	325	53	33
2913	1	300	53	24
2913	M	370	53	18
2913	S	360	53	25
2913	S	187	53	33
2914	1	205	66	33
2914	S	201	72	25
2915	1	396	11	01
2916	1	420	11	25
2916	1	26	11	25
2917	1	300	53	32
2917	S	356	53	40
2917	S	370	53	18
2917	S	1	53	32
2917	S	148	53	32
2918	1	324	11	25
2918	M	325	11	25
2918	M	276	11	25
2919	1	141	53	10
2919	1	324	53	16
2919	S	322	53	10
2919	S	360	53	09
2919	S	325	53	09
2920	1	174	59	24
2920	M	132	59	24
2920	S	226	59	24
2921	1	228	25	19
2921	M	82	25	19
2922	1	226	02	16
2922	S	83	52	24
2922	S	79	01	24
2922	S	232	13	27
2924	1	384	01	19
2924	1	11	71	48
2924	S	2	71	40
2925	1	190	01	34
2925	M	11	01	34
2926	1	1	53	32
2926	M	64	53	32
2926	M	85	53	32
2927	1	100	01	26
2927	S	2	01	26
2927	S	45	01	34
2928	1	324	11	24
2928	M	325	11	17
2928	M	276	11	24
2928	S	282	09	18
2929	1	26	03	41
2929	M	11	03	33
2929	S	2	71	40
2929	S	16	03	19
2930	1	12	04	17
2930	S	232	13	24
2931	1	182	54	31
2931	S	1	74	32
2932	1	430	53	19
2932	S	166	13	19
2933	1	226	71	24
2933	M	166	13	19
2933	M	2	71	24
2933	S	14	05	27
2933	M	80	53	11
2934	1	70	25	27
2934	S	310	25	27
2934	S	14	25	27
2935	1	26	53	33
2935	1	485	53	99
2936	1	96	53	32
2936	M	82	53	19
2936	M	11	53	40
2937	1	1	74	40
2937	S	45	01	40
2937	S	2	01	40
2937	S	218	01	19
2938	1	182	54	31
2939	1	1	74	27
2939	M	14	05	27
2939	S	466	52	31
2939	S	2	01	26
2939	S	102	53	35
2940	1	1	74	32
2940	S	45	01	34
2940	S	407	53	32
2940	S	312	11	19
2940	S	2	71	32
2940	S	226	02	18
2940	S	72	03	33
2940	S	43	03	25
2940	S	190	01	34
2940	S	324	11	25
2941	1	226	72	16
2941	M	79	71	16
2941	M	49	72	16
2941	S	83	72	16
2941	S	407	53	18
2941	S	166	13	19
2942	M	2	01	34
2942	1	16	06	19
2942	M	218	01	19
2942	S	483	19	31
2943	1	46	01	34
2943	S	27	01	34
2944	1	190	01	34
2944	S	421	66	34
2944	S	11	01	34
2945	1	226	02	18
2945	M	2	01	18
2946	1	185	56	31
2946	M	169	13	19
2946	S	197	05	19
2946	S	483	19	38
2948	1	400	52	19
2948	S	82	52	19
2948	M	403	52	19
2950	1	324	11	25
2950	S	276	12	24
2950	M	325	11	25
2951	1	312	11	19
2951	M	82	11	19
2953	1	483	19	40
2953	S	285	19	40
2953	S	265	19	21
2953	M	148	19	40
2953	S	400	19	19
2954	1	302	63	24
2954	M	284	17	31
2954	M	262	41	21
2955	1	292	09	26
2955	1	483	19	31
2956	1	351	53	17
2957	1	173	56	23
2957	S	167	56	31
2958	1	483	53	31
2958	M	289	53	32
2958	M	292	53	18
2959	1	1	74	40
2959	M	45	01	34
2959	M	218	01	19
2959	M	2	71	40
2960	M	166	13	27
2960	M	2	71	32
2960	M	14	05	27
2960	S	226	02	18
2960	S	461	52	24
2961	1	2	01	18
2961	M	31	02	18
2961	S	461	52	18
2961	S	226	02	18
2962	1	312	01	19
2962	M	82	01	19
2962	S	2	71	32
2962	S	226	02	18
2963	1	100	01	26
2963	M	64	01	26
2963	S	45	01	26
2964	1	226	72	24
2964	S	2	71	24
2965	M	16	06	19
2965	M	45	01	34
2965	S	226	02	18
2965	S	464	52	26
2965	1	1	74	34
2965	M	43	01	26
2967	1	201	04	17
2968	1	197	13	19
2968	1	169	13	19
2969	1	400	52	19
2969	S	197	52	19
2970	1	190	01	34
2970	S	11	01	34
2971	1	173	56	23
2971	S	167	55	31
2972	1	182	54	31
2973	S	72	03	33
2973	S	43	03	33
2973	S	82	05	19
2973	1	1	74	40
2973	S	98	03	33
2973	S	442	03	33
2974	1	120	53	32
2974	M	407	53	32
2974	S	102	53	27
2974	S	43	53	32
2974	S	231	53	32
2974	S	84	53	33
2975	1	407	53	99
2976	1	226	02	18
2976	S	302	75	24
2976	S	49	75	24
2976	S	285	75	24
2977	1	274	17	31
2977	M	302	75	24
2977	M	262	41	21
2978	1	300	53	25
2978	S	273	75	23
2978	S	1	75	32
2978	S	243	37	29
2978	S	356	75	33
2979	1	191	11	32
2979	M	198	09	18
2979	S	276	72	24
2979	S	324	11	32
2979	S	288	11	18
2980	1	160	55	31
2981	1	483	19	31
2981	S	46	19	26
2981	M	292	09	26
2983	M	276	12	32
2983	1	279	11	25
2983	M	282	09	18
2984	M	1	53	32
2984	S	469	53	32
2984	1	120	53	32
2984	S	14	53	35
2984	S	226	53	18
2984	S	84	53	33
2985	1	276	53	24
2985	M	324	53	18
2985	M	325	53	18
2986	1	1	74	34
2986	M	45	01	34
2986	M	218	01	19
2986	M	11	01	34
2987	1	169	13	19
2987	M	197	13	19
2989	1	324	09	26
2989	1	353	09	26
2989	S	325	11	25
2990	1	182	54	31
2991	1	201	03	25
2991	M	234	03	25
2992	1	190	01	34
2992	S	11	01	34
2993	1	205	66	33
2994	1	420	11	25
2996	M	100	01	34
2996	1	11	01	34
2996	M	218	01	34
2996	S	16	06	19
2997	1	226	02	10
2998	1	14	05	27
2998	S	166	13	27
2998	S	45	01	26
2997	S	2	01	10
2999	1	225	74	24
2999	M	226	71	24
2999	M	2	71	24
3000	1	11	02	33
3000	S	14	05	27
3001	1	26	03	25
3001	S	27	01	26
3002	M	465	52	34
3002	M	312	01	19
3002	M	82	01	19
3002	S	45	01	34
3002	S	226	01	18
3004	1	411	53	99
3004	S	312	53	32
3005	M	276	11	32
3005	1	324	11	32
3005	S	323	11	32
3005	S	282	09	18
3005	M	279	11	33
3006	1	324	53	25
3006	S	276	53	32
3006	M	325	53	24
3006	S	282	53	26
3008	1	292	53	32
3008	M	273	53	25
3008	M	274	53	26
3008	S	284	53	31
3010	1	176	75	31
3011	1	301	53	24
3011	M	312	53	24
3011	S	148	75	24
3012	M	16	06	19
3012	M	2	01	34
3012	M	191	07	19
3012	S	400	07	19
3012	S	460	52	19
3013	1	14	25	27
3013	1	310	25	27
3013	S	483	19	30
3013	S	226	72	24
3014	1	11	53	40
3014	1	120	53	40
3015	1	273	53	25
