ID	Length	Source
1804	3	764
1804	5	783
1804	4	645
1805	4	850
1805	4	850
1805	7	850
1805	5	850
1806	11	501
1806	3	692
1806	13	697
1806	5	697
1806	8	696
1806	2	693
1806	7	675
1806	8	998
1807	5	642
1807	12	660
1807	6	850
1808	19	693
1808	6	681
1808	4	675
1809	3	887
1809	3	888
1809	2	850
1809	3	903
1809	4	903
1809	1	772
1810	25	500
1811	22	600
1811	1	926
1812	10	774
1812	2	773
1812	4	804
1812	4	532
1812	2	518
1812	13	761
1812	6	803
1815	2	850
1815	9	703
1816	14	831
1816	10	831
1816	5	831
1816	19	697
1816	7	831
1817	13	999
1817	5	999
1817	7	999
1817	7	774
1818	8	920
1818	4	999
1819	2	600
1820	5	620
1820	12	600
1821	7	522
1821	17	672
1821	4	553
1822	11	522
1822	1	674
1822	4	770
1823	1	681
1824	11	850
1824	9	697
1824	7	850
1827	11	697
1827	32	697
1828	5	873
1828	13	772
1830	3	675
1830	16	677
1830	3	855
1830	9	780
1830	1	655
1830	9	501
1833	30	841
1833	6	840
1833	10	841
1834	4	831
1835	18	600
1836	1	999
1836	1	999
1836	6	999
1836	19	925
1836	3	864
1836	15	872
1836	23	925
1836	4	909
1836	5	909
1837	7	900
1838	8	999
1838	8	999
1839	7	999
1842	28	697
1843	14	831
1843	4	831
1844	60	500
1844	1	783
1844	13	509
1845	8	619
1845	1	512
1846	15	500
1846	1	600
1847	4	804
1847	5	773
1848	5	907
1848	3	616
1849	17	999
1849	4	615
1850	1	999
1851	3	600
1851	10	500
1852	10	850
1852	6	850
1852	4	850
1853	20	522
1854	3	850
1854	7	850
1854	7	850
1854	5	850
1854	4	850
1855	21	863
1855	2	867
1855	13	860
1856	3	855
1856	2	850
1856	2	763
1856	3	850
1856	5	681
1856	4	681
1856	5	850
1856	5	681
1856	7	615
1857	18	765
1857	3	765
1858	11	697
1858	5	998
1858	12	697
1859	8	850
1859	1	697
1859	4	697
1859	9	850
1859	2	697
1859	2	697
1860	2	681
1861	5	773
1863	16	831
1863	3	697
1863	6	831
1863	12	831
1863	5	831
1864	27	697
1865	5	831
1866	68	600
1866	2	620
1867	5	801
1868	28	500
1868	6	773
1869	2	840
1869	9	881
1870	5	999
1871	93	661
1872	10	849
1872	3	905
1872	8	998
1872	3	905
1872	13	849
1872	3	815
1873	3	850
1873	4	640
1873	9	761
1876	1	700
1877	10	509
1877	4	526
1877	3	526
1877	3	555
1880	10	591
1880	14	500
1880	4	527
1884	2	697
1884	8	697
1884	5	697
1884	5	697
1884	13	693
1884	5	693
1884	5	692
1884	14	692
1884	7	697
1884	3	697
1885	4	602
1885	4	660
1887	7	677
1887	10	693
1888	17	600
1888	5	500
1888	3	502
1889	6	667
1890	3	831
1891	3	697
1892	4	681
1892	6	681
1892	4	649
1892	4	675
1892	4	677
1893	5	690
1893	7	697
1895	1	600
1895	1	500
1899	16	697
1899	16	697
1899	7	697
1899	5	697
1900	10	681
1900	3	681
1901	18	675
1903	8	697
1903	4	500
1904	11	926
1904	10	926
1904	5	926
1904	4	926
1904	2	764
1906	59	831
1907	5	831
1909	23	831
1909	26	500
1909	4	863
1909	15	514
1909	4	522
1909	9	643
1909	3	690
1909	12	831
1910	1	681
1910	7	645
1910	2	600
1910	2	681
1910	1	681
1910	7	697
1910	2	681
1910	4	620
1910	4	781
1911	2	620
1911	3	602
1912	3	697
1912	2	693
1912	7	697
1912	12	692
1912	1	697
1912	8	697
1912	1	697
1912	33	690
1913	16	600
1913	6	500
1913	9	620
1913	6	676
1913	1	601
1913	5	612
1913	8	772
1913	5	801
1915	17	655
1915	4	621
1916	7	697
1917	59	645
1917	1	862
1917	4	645
1917	10	640
1918	14	681
1918	10	681
1918	6	681
1922	7	903
1922	11	690
1922	5	903
1922	3	615
1923	3	998
1923	7	903
1924	1	670
1924	2	673
1924	2	693
1924	2	691
1924	2	501
1924	3	693
1924	3	645
1924	2	620
1924	3	645
1924	2	677
1924	2	656
1924	4	693
1924	5	500
1924	1	677
1925	21	831
1925	25	831
1926	11	831
1927	2	697
1927	18	500
1927	4	501
1927	4	522
1927	7	514
1927	9	831
1928	1	600
1928	2	500
1928	8	645
1928	6	645
1928	1	693
1928	8	772
1928	6	772
1928	5	623
1929	11	774
1930	1	697
1930	5	675
1930	5	873
1930	11	690
1930	4	703
1930	2	649
1930	3	649
1930	7	692
1931	2	693
1931	7	697
1931	2	697
1931	5	691
1931	7	692
1931	12	693
1931	15	774
1931	6	692
1932	24	681
1932	6	681
1933	9	697
1933	10	697
1934	37	600
1934	21	500
1936	3	677
1937	2	805
1937	5	664
1938	9	873
1938	6	873
1939	10	645
1939	1	763
1939	3	645
1939	1	850
1939	3	649
1939	2	855
1940	4	850
1940	3	850
1940	1	850
1941	1	600
1941	1	500
1942	5	645
1942	6	676
1942	6	600
1942	9	500
1943	4	850
1943	7	850
1943	5	697
1944	14	620
1945	40	500
1945	5	903
1945	3	762
1945	3	675
1945	5	501
1945	4	645
1945	8	731
1945	7	731
1945	2	697
1945	5	697
1945	7	681
1946	10	602
1946	17	773
1946	5	674
1946	1	681
1946	11	500
1948	17	500
1948	7	693
1948	1	656
1948	16	514
1948	8	643
1949	28	681
1950	3	665
1950	6	676
1950	4	664
1951	9	681
1952	8	692
1952	2	693
1952	3	693
1952	10	690
1954	23	675
1954	1	656
1954	3	677
1954	3	514
1954	3	600
1954	6	671
1954	22	677
1954	15	673
1954	5	612
1955	4	903
1956	6	801
1956	7	503
1957	2	999
1957	2	600
1959	16	502
1959	9	551
1961	15	501
1961	22	691
1962	4	783
1962	6	764
1963	1	697
1964	12	999
1964	10	850
1964	8	850
1964	3	850
1966	3	500
1966	4	791
1966	1	600
1967	32	600
1967	41	500
1968	8	602
1968	13	801
1968	9	501
1968	8	645
1969	3	690
1969	6	697
1970	41	801
1970	6	804
1970	5	804
1971	12	764
1971	8	697
1971	10	697
1971	8	783
1972	53	783
1973	7	676
1974	9	500
1974	6	693
1974	3	600
1974	11	697
1974	2	676
1975	2	677
1975	15	772
1975	6	773
1975	10	690
1975	3	612
1975	3	612
1976	7	623
1976	8	680
1976	12	601
1976	4	774
1976	13	773
1976	14	773
1976	9	543
1977	6	681
1978	5	665
1978	2	665
1978	6	850
1978	10	850
1978	2	677
1978	4	664
1979	2	693
1979	2	697
1979	2	675
1981	16	681
1981	16	681
1981	6	681
1981	2	681
1982	103	681
1983	8	675
1983	3	863
1985	5	830
1985	34	710
1985	38	830
1985	7	863
1985	4	710
1985	17	830
1986	5	762
1986	3	501
1986	10	770
1986	3	770
1987	15	811
1987	4	711
1987	2	739
1987	2	810
1987	7	811
1988	16	649
1988	10	649
1989	2	998
1989	2	601
1990	5	697
1990	2	693
1991	11	502
1991	4	526
1991	6	551
1993	4	522
1994	8	764
1994	9	764
1994	3	663
1995	6	831
1995	2	831
1995	10	831
1995	1	831
1995	7	831
1995	5	831
1995	7	831
1995	7	830
1996	5	801
1996	2	601
1997	2	999
1998	1	677
1998	3	681
1998	3	681
1998	2	681
1999	18	600
1999	19	500
1999	3	526
1999	4	772
1999	3	645
2000	13	815
2000	15	781
2000	21	501
2000	9	691
2001	23	500
2001	3	690
2002	23	697
2003	6	693
2003	14	697
2003	2	697
2003	21	693
2003	9	697
2003	3	677
2006	7	677
2006	4	681
2006	7	850
2006	3	850
2006	10	664
2007	25	665
2007	4	665
2007	5	665
2007	12	649
2008	3	526
2008	5	526
2008	8	774
2008	7	526
2008	1	500
2008	17	522
2009	2	681
2009	11	681
2010	4	850
2010	5	850
2010	4	697
2010	3	675
2010	1	850
2010	4	501
2010	2	697
2010	2	850
2011	20	675
2011	2	850
2011	3	850
2012	1	830
2012	7	830
2012	2	830
2012	1	830
2012	2	830
2012	2	830
2012	2	830
2012	2	830
2012	2	830
2012	3	830
2012	4	830
2012	2	830
2012	2	830
2012	4	830
2013	1	730
2013	10	831
2013	11	751
2013	13	831
2013	9	831
2014	5	528
2014	13	543
2014	1	528
2014	2	543
2015	6	801
2015	2	801
2015	5	532
2015	7	500
2015	4	600
2016	9	619
2017	23	801
2019	15	600
2019	27	500
2019	5	999
2019	4	910
2021	9	673
2021	3	604
2022	10	811
2022	11	902
2022	7	905
2022	10	905
2022	5	902
2022	3	903
2023	1	850
2023	8	697
2023	6	693
2024	9	693
2024	10	693
2024	9	681
2024	7	697
2025	5	923
2025	5	923
2025	2	923
2025	6	791
2028	2	780
2029	6	850
2029	2	850
2029	3	850
2030	1	501
2030	10	500
2030	1	602
2030	21	600
2031	2	601
2031	5	678
2031	8	772
2031	3	676
2031	3	676
2031	4	670
2032	1	697
2033	4	631
2034	20	681
2034	14	681
2034	19	681
2035	14	681
2035	4	681
2035	3	681
2036	55	692
2036	45	697
2037	15	850
2037	5	697
2037	9	693
2037	2	697
2038	7	501
2038	4	677
2041	5	681
2041	11	665
2041	4	665
2042	4	850
2042	3	850
2042	6	649
2042	13	664
2046	13	600
2046	21	500
2047	5	840
2047	5	840
2047	6	840
2047	1	999
2047	2	999
2047	2	840
2047	4	840
2049	39	801
2049	2	801
2049	10	553
2049	4	518
2050	1	907
2050	2	907
2050	18	906
2050	4	907
2050	11	999
2052	1	832
2053	28	500
2053	3	690
2053	7	697
2053	6	697
2053	11	697
2054	26	831
2054	8	831
2055	15	692
2055	4	522
2055	6	830
2055	4	830
2056	2	600
2060	1	850
2060	1	850
2061	6	863
2061	3	850
2061	3	697
2061	3	663
2064	29	697
2064	36	697
2065	5	692
2066	4	703
2066	5	697
2067	2	692
2067	3	681
2067	4	681
2067	11	681
2067	2	681
2067	17	676
2069	3	692
2072	2	920
2073	11	675
2073	22	863
2074	13	600
2074	3	602
2075	14	677
2075	2	693
2076	6	697
2077	1	697
2077	1	514
2078	1	697
2078	5	697
2078	4	697
2078	3	697
2080	2	850
2080	5	850
2080	2	850
2080	6	850
2080	10	697
2080	2	697
2080	3	697
2080	3	780
2081	4	926
2081	2	926
2081	3	926
2081	3	926
2082	4	697
2082	3	831
2084	8	521
2084	16	514
2084	4	831
2084	4	521
2084	7	582
2084	19	831
2084	8	831
2084	3	831
2085	3	849
2085	2	849
2085	2	849
2085	1	999
2087	1	514
2088	2	500
2089	8	500
2089	5	664
2090	14	692
2090	7	526
2091	18	602
2091	3	643
2091	1	811
2093	2	831
2094	5	850
2094	1	677
2094	5	693
2094	1	855
2094	4	765
2094	3	643
2094	8	850
2094	2	656
2095	10	697
2096	1	681
2096	3	681
2096	4	697
2096	4	692
2097	7	692
2097	4	692
2098	11	692
2100	29	697
2100	18	697
2100	5	697
2101	6	681
2101	4	697
2101	5	772
2103	9	693
2103	2	905
2103	1	645
2103	20	675
2103	2	692
2104	8	831
2104	4	831
2104	1	831
2105	8	697
2105	4	697
2105	5	831
2106	4	602
2107	16	676
2107	17	602
2107	3	677
2107	8	676
2107	3	645
2107	2	675
2107	6	607
2109	5	693
2109	10	772
2110	24	602
2110	4	811
2111	8	831
2112	23	692
2112	25	692
2112	17	697
2112	6	697
2112	3	697
2113	4	681
2113	4	681
2113	12	681
2113	4	681
2113	4	681
2114	6	500
2116	3	676
2116	1	693
2116	14	522
2118	2	611
2119	15	667
2119	7	675
2119	3	863
2119	5	693
2120	6	697
2120	4	692
2120	10	831
2120	1	831
2120	2	831
2121	18	831
2121	9	697
2122	3	903
2122	2	850
2122	6	850
2122	9	643
2123	5	692
2124	6	645
2126	4	903
2126	2	850
2126	2	906
2126	3	850
2126	2	656
2126	7	643
2127	29	692
2127	5	697
2128	9	692
2129	2	600
2129	3	998
2129	9	873
2129	7	873
2129	7	676
2129	1	612
2129	3	645
2129	3	831
2129	10	514
2129	9	803
2129	4	801
2129	2	602
2130	1	500
2130	2	501
2130	5	667
2130	5	692
2130	3	660
2130	1	693
2130	5	623
2130	1	612
2130	2	691
2130	4	620
2130	4	612
2130	8	670
2130	5	831
2130	1	514
2131	10	880
2133	3	692
2133	2	677
2133	4	676
2133	13	677
2134	8	640
2135	5	665
2135	7	664
2135	5	665
2136	13	999
2138	5	883
2139	3	802
2139	11	784
2139	2	780
2140	2	630
2140	6	611
2141	37	770
2142	23	770
2143	8	880
2143	7	522
2143	14	831
2143	3	902
2144	17	841
2144	4	841
2144	3	840
2144	8	840
2145	61	831
2146	14	500
2146	12	862
2147	5	501
2147	2	670
2148	7	830
2148	23	591
2148	16	533
2148	8	667
2148	8	830
2148	3	830
2148	5	830
2149	2	500
2150	19	850
2150	8	850
2150	8	850
2150	5	850
2151	3	902
2151	4	850
2152	2	692
2152	3	676
2152	2	692
2152	2	512
2152	5	676
2153	9	514
2153	10	770
2154	9	692
2154	5	692
2155	21	612
2155	4	676
2155	8	607
2156	14	681
2156	22	681
2156	3	681
2156	9	681
2157	22	692
2157	23	697
2158	3	692
2158	9	692
2159	12	773
2161	14	675
2162	10	850
2162	7	665
2162	5	665
2162	1	850
2162	4	850
2163	4	522
2164	5	500
2164	13	512
2164	16	831
2164	7	831
2164	11	514
2167	3	868
2167	1	868
2167	6	526
2167	3	868
2167	1	670
2167	6	868
2167	3	500
2167	5	868
2167	2	675
2168	3	761
2169	5	527
2169	9	543
2169	13	527
2169	2	999
2169	8	527
2170	2	761
2170	11	849
2170	13	772
2170	10	772
2171	2	790
2171	9	999
2172	3	802
2172	5	907
2172	1	774
2172	6	774
2173	2	602
2173	4	612
2173	4	676
2173	7	612
2173	4	840
2174	22	999
2174	3	677
2175	4	730
2175	1	750
2175	14	730
2175	3	730
2175	4	730
2175	6	730
2175	10	730
2176	1	600
2177	3	998
2177	4	999
2177	6	999
2178	2	681
2178	20	681
2179	23	602
2179	2	692
2179	3	676
2179	2	811
2179	9	611
2179	5	697
2180	9	681
2181	24	675
2181	9	880
2182	9	681
2182	2	681
2184	5	681
2184	3	692
2184	2	696
2184	3	999
2185	2	665
2185	6	664
2185	2	665
2187	21	692
2187	21	697
2188	5	692
2189	12	656
2190	5	681
2191	4	512
2191	3	693
2191	7	831
2191	5	514
2191	2	643
2193	77	667
2193	13	667
2194	13	667
2194	6	583
2194	8	667
2194	6	667
2194	12	667
2195	45	831
2196	3	602
2196	23	772
2196	5	772
2196	3	999
2196	3	998
2197	13	532
2197	4	739
2197	3	711
2197	3	814
2197	11	696
2197	2	739
2199	2	850
2199	4	697
2200	4	500
2200	17	784
2202	7	500
2203	3	697
2203	2	850
2203	2	850
2204	34	602
2204	12	811
2206	2	784
2206	24	500
2206	8	780
2207	11	692
2207	1	850
2207	4	697
2208	13	764
2208	1	764
2209	2	850
2209	3	697
2209	1	646
2209	12	850
2209	7	850
2209	9	850
2209	8	697
2209	2	850
2209	5	697
2209	5	850
2210	4	693
2210	4	500
2210	5	697
2210	3	792
2211	2	677
2211	4	681
2212	16	663
2212	5	649
2212	20	850
2214	18	999
2217	3	608
2217	4	600
2217	10	871
2217	6	880
2217	19	607
2218	11	631
2218	9	611
2218	10	611
2218	8	603
2218	14	602
2218	4	672
2218	9	501
2218	5	500
2219	3	850
2219	3	649
2219	4	850
2219	4	665
2220	2	805
2220	14	849
2220	7	664
2221	23	697
2221	24	831
2221	5	831
2221	4	697
2221	6	831
2221	11	831
2221	3	831
2222	2	849
2222	8	849
2222	7	849
2222	6	849
2222	16	849
2222	5	849
2222	22	849
2223	7	831
2223	5	500
2223	9	512
2223	5	514
2223	12	831
2226	4	602
2227	3	998
2227	4	677
2227	3	631
2227	5	681
2228	7	841
2228	4	711
2228	4	681
2229	3	849
2229	2	849
2230	3	739
2230	9	711
2230	2	739
2230	12	739
2230	3	739
2231	5	902
2231	6	905
2231	3	905
2231	9	902
2231	5	667
2232	14	811
2232	7	711
2233	10	801
2233	7	607
2234	189	783
2237	7	697
2238	3	926
2238	3	926
2238	3	926
2238	3	926
2238	3	926
2238	2	831
2238	3	831
2238	3	831
2238	3	831
2238	3	831
2238	7	500
2238	5	527
2238	3	926
2238	3	926
2238	3	926
2238	3	926
2238	3	926
2238	3	831
2238	3	831
2238	3	831
2238	3	831
2238	4	501
2238	3	999
2238	4	831
2238	14	543
2238	11	555
2239	8	831
2240	4	697
2240	4	697
2240	4	697
2240	13	692
2240	6	697
2243	6	645
2243	4	676
2244	10	693
2244	8	693
2244	4	675
2244	12	693
2245	5	681
2245	5	693
2246	4	514
2247	53	697
2247	2	999
2251	58	692
2251	1	697
2256	3	831
2256	2	697
2257	4	901
2257	3	693
2257	12	645
2257	3	676
2257	4	681
2258	3	831
2260	4	697
2260	6	697
2260	11	692
2260	6	697
2261	72	850
2262	2	765
2262	6	765
2262	16	765
2262	5	850
2263	48	850
2265	7	672
2265	14	692
2266	2	522
2267	14	667
2267	3	998
2272	5	850
2272	6	850
2272	2	850
2272	10	850
2272	5	850
2273	6	681
2274	4	999
2274	4	697
2274	3	500
2276	65	682
2276	12	841
2276	2	841
2276	5	681
2276	4	841
2277	35	645
2279	5	831
2279	3	831
2280	4	555
2280	3	543
2280	6	514
2280	3	583
2281	7	697
2281	3	697
2281	3	850
2281	14	697
2281	14	850
2281	9	697
2281	6	697
2282	3	693
2283	7	600
2283	3	697
2285	3	681
2285	3	681
2285	1	681
2285	1	681
2285	4	681
2285	1	676
2285	1	850
2285	1	681
2285	3	681
2286	9	772
2287	4	681
2287	6	676
2287	3	600
2287	9	817
2287	5	672
2287	2	692
2288	4	863
2289	13	659
2289	3	656
2292	5	697
2292	22	692
2292	5	850
2292	3	697
2293	46	692
2293	1	697
2294	16	526
2294	8	543
2294	12	543
2294	3	511
2294	2	514
2294	1	500
2296	2	531
2296	2	849
2296	15	998
2297	3	697
2297	41	831
2298	22	667
2298	6	658
2299	9	999
2301	12	697
2301	4	697
2301	2	697
2301	5	697
2303	8	645
2303	2	677
2303	2	901
2305	5	765
2305	4	850
2305	8	850
2305	3	850
2305	6	850
2306	4	831
2306	2	831
2306	5	831
2307	3	500
2307	2	925
2307	2	501
2307	3	676
2307	2	600
2307	2	850
2308	2	850
2308	5	697
2308	3	697
2308	5	850
2309	8	672
2309	9	697
2311	25	703
2311	4	703
2312	4	692
2312	6	764
2312	7	764
2312	15	509
2315	4	640
2315	8	850
2315	6	850
2315	2	697
2315	4	850
2315	2	703
2315	13	850
2316	3	649
2316	3	665
2317	27	697
2319	18	676
2320	4	514
2320	10	692
2321	8	830
2321	10	770
2321	15	830
2321	9	830
2321	9	830
2321	12	830
2323	2	739
2323	4	750
2323	3	739
2323	1	739
2323	4	999
2324	5	731
2324	5	731
2324	4	731
2327	2	600
2327	6	644
2327	2	540
2328	4	665
2328	3	665
2328	7	850
2328	1	850
2329	4	676
2330	4	850
2330	4	850
2330	4	643
2330	6	641
2330	3	640
2331	8	850
2331	6	850
2331	17	692
2331	10	850
2331	5	850
2331	7	780
2331	3	703
2331	3	850
2332	3	697
2332	4	697
2332	5	697
2332	2	702
2333	6	999
2333	16	527
2333	7	999
2333	6	526
2333	11	999
2334	12	667
2334	8	667
2334	16	902
2334	10	667
2335	4	612
2336	13	863
2336	8	514
2336	6	503
2337	19	600
2337	7	640
2337	7	500
2337	3	841
2337	8	602
2337	9	676
2337	2	620
2337	2	664
2338	2	889
2338	5	868
2338	11	880
2338	2	603
2338	1	611
2338	2	602
2338	21	869
2338	3	623
2338	2	600
2338	4	880
2338	3	868
2338	2	868
2338	3	863
2338	3	999
2338	6	514
2338	2	868
2338	1	772
2339	11	600
2339	2	998
2339	2	863
2339	4	998
2339	30	514
2339	2	512
2339	5	500
2339	5	522
2339	43	514
2339	2	998
2340	23	656
2342	41	667
2342	8	667
2343	9	831
2343	2	849
2343	4	831
2343	14	831
2343	4	831
2343	4	681
2343	5	831
2344	5	850
2344	4	850
2344	4	850
2344	3	850
2346	12	722
2346	12	830
2346	13	830
2346	13	863
2346	13	830
2346	10	730
2346	14	863
2346	13	863
2346	16	764
2346	17	770
2347	11	645
2347	3	676
2347	3	693
2347	5	693
2347	4	697
2348	8	681
2348	8	681
2348	3	681
2348	2	681
2348	14	681
2348	4	681
2348	8	681
2348	4	681
2348	12	681
2348	5	681
2348	2	703
2348	18	681
2348	10	735
2348	9	667
2350	17	850
2350	13	765
2350	8	850
2350	1	850
2350	4	765
2350	2	850
2350	6	850
2350	9	850
2351	3	697
2351	18	697
2352	4	590
2353	2	850
2353	3	850
2353	2	850
2353	35	850
2353	5	697
2353	2	622
2353	1	692
2353	3	850
2353	10	667
2354	5	697
2354	4	620
2355	2	697
2355	7	831
2355	3	831
2355	3	831
2355	9	831
2356	3	649
2356	6	661
2356	9	667
2357	11	693
2357	9	697
2359	18	999
2359	7	999
2359	6	676
2360	2	602
2360	2	999
2361	1	850
2361	8	693
2361	5	850
2361	1	850
2361	2	697
2361	7	697
2361	4	697
2361	11	693
2361	2	850
2361	6	697
2362	4	901
2362	1	676
2362	12	600
2363	3	681
2363	3	681
2363	2	681
2363	1	681
2363	2	681
2363	4	681
2363	3	681
2363	9	681
2363	6	681
2363	3	681
2363	3	681
2363	4	677
2365	2	831
2365	4	831
2365	2	831
2365	5	831
2366	6	692
2366	7	697
2366	6	697
2366	11	697
2366	9	697
2366	2	697
2367	7	999
2369	2	505
2369	17	863
2369	3	512
2369	15	550
2369	4	514
2369	4	514
2369	11	512
2369	10	514
2369	21	863
2369	3	891
2369	2	905
2369	6	863
2369	2	863
2370	5	863
2371	8	850
2372	7	850
2372	6	851
2372	10	643
2372	10	641
2373	3	850
2373	12	850
2373	6	676
2374	17	645
2374	3	782
2375	44	514
2378	2	611
2379	9	850
2380	2	660
2380	3	664
2380	4	850
2380	9	850
2380	11	660
2380	5	619
2381	6	665
2381	5	850
2381	7	664
2382	3	672
2382	4	602
2382	3	693
2377	8	676
2377	3	690
2377	12	674
2377	9	602
2377	4	600
2377	3	670
2377	5	672
2377	12	692
2377	2	603
2377	2	676
2383	3	697
2384	2	699
2384	11	697
2384	3	697
2384	3	692
2386	2	850
2387	6	697
2388	6	677
2388	2	821
2389	6	697
2389	2	697
2392	6	645
2392	8	681
2392	7	681
2393	7	697
2394	23	670
2399	23	540
2399	16	504
2399	5	506
2401	13	831
2402	8	514
2402	4	502
2404	16	926
2404	4	850
2407	9	697
2407	2	697
2407	2	697
2407	8	697
2407	3	850
2407	2	850
2408	6	693
2408	4	697
2409	65	697
2409	8	697
2409	14	697
2409	3	674
2410	64	697
2410	2	697
2411	2	866
2414	15	540
2414	7	501
2417	14	670
2417	5	505
2417	3	681
2417	9	612
2417	3	674
2418	5	850
2418	3	850
2418	4	850
2418	21	735
2419	11	647
2419	6	645
2419	4	504
2419	3	677
2419	3	681
2419	4	697
2419	4	774
2419	3	774
2419	3	692
2420	13	674
2420	2	670
2420	5	665
2421	2	645
2423	7	774
2423	5	612
2423	3	611
2423	3	764
2423	2	764
2424	5	500
2424	3	905
2425	7	697
2427	8	850
2427	7	999
2428	19	849
2428	18	849
2428	19	849
2428	18	849
2429	4	850
2429	6	850
2429	12	850
2429	17	830
2429	7	643
2430	20	830
2428	18	850
2428	19	840
2428	17	849
2428	19	849
2431	5	764
2431	13	925
2431	8	925
2431	8	925
2431	7	925
2431	4	925
2431	5	925
2431	6	925
2431	5	925
2431	8	925
2431	2	925
2433	3	602
2433	11	670
2433	8	501
2433	2	677
2433	6	681
2433	10	681
2433	3	607
2433	2	772
2434	7	674
2435	6	772
2435	3	842
2436	23	697
2436	3	697
2437	37	697
2437	3	697
2437	2	697
2437	2	697
2438	11	692
2439	6	697
2440	32	697
2441	11	850
2441	5	850
2441	4	697
2441	2	850
2442	12	850
2442	7	850
2443	57	831
2444	7	872
2445	29	540
2445	10	504
2445	5	512
2445	5	514
2445	5	543
2445	2	543
2447	8	602
2447	7	612
2447	13	670
2447	5	774
2448	8	540
2450	4	602
2450	12	543
2450	3	501
2451	6	850
2451	3	850
2451	13	850
2451	6	850
2452	16	645
2452	2	647
2452	2	677
2453	2	673
2453	3	645
2453	7	674
2453	5	999
2453	31	540
2453	3	612
2453	3	514
2453	10	504
2453	2	506
2453	7	872
2453	2	513
2453	17	670
2453	12	863
2453	6	863
2453	21	602
2454	2	602
2454	2	998
2454	5	999
2454	2	674
2455	7	602
2455	8	612
2455	3	772
2455	15	772
2456	50	670
2457	28	540
2457	9	504
2457	2	526
2457	4	543
2457	9	543
2457	2	505
2458	15	647
2458	6	821
2460	5	664
2460	4	601
2460	7	674
2460	8	764
2461	7	672
2461	3	850
2461	2	697
2461	2	697
2461	8	697
2464	89	697
2465	30	831
2466	4	861
2466	7	861
2467	2	903
2467	1	902
2467	3	850
2467	5	646
2468	3	999
2468	15	697
2469	4	619
2469	10	697
2471	3	693
2471	16	906
2471	3	681
2471	2	681
2471	4	863
2472	5	672
2472	6	643
2472	2	675
2472	2	871
2473	3	739
2473	1	736
2473	2	736
2474	5	600
2475	4	540
2476	2	672
2477	14	681
2477	9	850
2478	19	670
2478	13	602
2479	33	540
2479	3	555
2479	6	504
2480	6	620
2480	4	602
2480	3	500
2480	3	615
2480	9	781
2481	10	866
2481	6	872
2481	7	861
2482	3	697
2482	1	697
2482	17	697
2482	5	697
2482	5	697
2482	75	697
2482	2	702
2483	3	612
2483	7	602
2483	3	612
2483	1	677
2483	15	889
2483	15	772
2483	2	999
2483	4	612
2483	3	612
2484	19	811
2484	7	602
2484	3	811
2484	6	902
2484	8	902
2484	4	711
2486	2	814
2486	7	659
2487	5	651
2487	4	651
2487	5	647
2487	3	651
2488	7	600
2488	14	764
2488	9	773
2489	14	692
2490	4	674
2490	4	681
2490	8	645
2490	7	697
2490	9	677
2491	9	850
2491	3	664
2491	5	670
2491	15	850
2491	5	665
2491	8	850
2493	4	505
2493	3	501
2493	3	512
2494	13	543
2494	8	783
2496	4	830
2496	3	830
2496	4	830
2496	15	830
2496	6	830
2496	5	830
2496	1	730
2496	9	830
2497	8	540
2499	11	674
2499	2	602
2499	2	681
2499	7	647
2499	6	540
2500	2	697
2500	74	697
2500	22	697
2500	10	697
2501	25	674
2501	27	831
2501	12	697
2503	6	866
2503	4	861
2504	4	841
2504	8	840
2504	3	840
2504	6	849
2504	3	840
2504	6	840
2504	20	841
2504	7	840
2504	2	840
2504	8	840
2504	8	840
2504	8	849
2504	6	840
2504	11	840
2506	4	670
2506	2	680
2507	3	999
2507	5	677
2508	2	603
2508	17	612
2508	4	677
2508	7	602
2508	2	601
2508	2	891
2509	13	502
2510	20	540
2510	20	504
2511	34	697
2512	14	850
2512	3	697
2512	6	850
2513	1	850
2513	5	640
2513	8	850
2513	3	703
2513	3	703
2513	20	765
2513	22	765
2514	8	697
2514	16	697
2515	3	681
2515	3	665
2515	13	681
2515	3	681
2515	5	681
2515	9	681
2515	3	681
2515	9	665
2517	8	999
2517	5	999
2517	7	667
2518	3	620
2518	3	620
2518	2	615
2519	6	999
2522	8	692
2523	1	676
2523	2	815
2523	7	645
2523	4	681
2523	2	821
2524	3	692
2524	1	692
2524	4	692
2524	7	697
2525	3	697
2526	4	697
2527	33	650
2527	2	999
2527	3	697
2527	5	697
2527	4	697
2527	18	850
2528	3	999
2528	9	697
2529	6	677
2529	7	674
2529	9	670
2530	21	647
2530	5	643
2531	3	681
2531	14	681
2531	3	681
2534	51	602
2534	4	880
2534	3	998
2534	11	670
2535	21	665
2535	8	850
2535	7	850
2536	26	540
2536	15	504
2537	7	832
2538	9	861
2538	8	863
2541	28	831
2541	4	830
2541	5	831
2542	33	501
2542	26	554
2543	6	774
2543	12	774
2543	4	522
2544	7	647
2544	10	850
2544	6	850
2545	8	697
2546	1	821
2546	9	999
2546	5	849
2546	7	849
2550	2	840
2550	5	722
2550	4	681
2550	3	722
2550	2	722
2550	7	841
2550	7	840
2551	5	540
2551	3	676
2551	2	888
2552	1	540
2554	1	677
2555	16	774
2555	24	850
2556	3	677
2556	8	693
2557	2	998
2557	8	677
2557	5	711
2559	25	697
2559	3	697
2559	2	697
2560	2	880
2561	1	998
2564	4	541
