Story ID	Ranking	Subject (Whom)	Tone
874	S	998	Straight
874	P	600	Straight
875	M	649	Straight
875	M	681	Straight
875	M	697	Straight
875	P	998	Straight
875	S	850	Straight
875	P	620	Straight
875	P	640	Straight
875	S	612	Straight
876	M	665	Straight
876	S	681	Straight
876	P	867	Straight
876	P	623	Straight
876	M	850	Straight
876	S	664	Straight
876	S	805	Straight
876	P	927	Straight
876	S	640	Straight
876	S	771	Straight
876	S	649	Straight
877	S	640	Straight
877	P	649	Straight
877	S	658	Straight
877	S	908	Straight
877	P	681	Straight
877	M	643	Mixed
877	M	645	Mixed
877	S	874	Straight
877	P	927	Straight
877	P	999	Straight
877	P	641	Straight
877	S	663	Straight
877	S	862	Straight
877	P	600	Straight
878	M	697	Straight
878	P	649	Straight
879	M	873	Straight
879	M	681	Straight
879	P	649	Straight
879	P	850	Straight
880	M	697	Straight
880	M	681	Straight
880	S	692	Straight
880	S	649	Straight
880	P	998	Straight
880	S	693	Straight
880	S	501	Straight
880	S	677	Straight
880	P	831	Straight
881	M	697	Straight
881	P	830	Straight
881	S	722	Straight
881	P	999	Straight
881	S	500	Straight
881	P	800	Straight
881	S	514	Straight
881	S	801	Straight
881	S	543	Straight
881	S	501	Straight
881	P	831	Straight
881	P	802	Straight
881	P	804	Straight
881	P	790	Straight
881	P	791	Straight
882	P	830	Straight
882	S	681	Straight
882	P	533	Straight
882	P	697	Straight
882	S	731	Straight
882	P	761	Straight
882	S	677	Straight
887	M	525	Straight
887	S	503	Straight
887	S	500	Straight
887	P	697	Straight
887	P	681	Straight
887	S	525	Straight
887	S	518	Straight
888	M	739	Straight
888	S	818	Straight
888	S	790	Straight
888	M	736	Straight
888	P	816	Straight
888	P	817	Straight
888	S	711	Straight
888	P	815	Straight
888	P	813	Straight
888	P	804	Straight
888	P	600	Straight
888	P	681	Straight
888	S	752	Straight
889	M	730	Straight
889	S	731	Straight
889	S	925	Straight
889	S	542	Straight
889	P	697	Straight
889	P	500	Straight
889	P	533	Straight
889	S	541	Straight
889	S	501	Straight
889	P	543	Straight
890	M	612	Straight
890	M	873	Straight
890	S	772	Straight
890	P	640	Straight
890	S	649	Straight
890	S	887	Straight
890	S	602	Straight
890	S	670	Straight
890	S	999	Straight
890	S	656	Straight
890	P	600	Straight
887	S	774	Straight
891	P	908	Straight
891	S	672	Straight
891	S	697	Straight
891	S	681	Straight
891	S	676	Straight
891	S	692	Straight
891	S	500	Straight
891	P	640	Straight
892	S	783	Straight
892	M	801	Straight
892	M	500	Mixed
892	S	514	Straight
892	P	800	Straight
893	M	805	Straight
893	S	999	Straight
893	S	665	Straight
893	S	681	Straight
893	S	620	Straight
893	S	602	Straight
893	P	649	Straight
893	P	998	Straight
893	S	501	Straight
894	M	783	Straight
894	M	780	Straight
894	S	803	Straight
894	P	801	Straight
894	S	850	Straight
894	P	500	Straight
895	M	681	Straight
895	M	999	Straight
895	M	820	Straight
895	S	676	Straight
896	M	820	Straight
896	M	623	Straight
896	S	999	Straight
896	S	620	Straight
897	M	649	Straight
897	M	681	Straight
897	M	697	Straight
897	P	998	Straight
897	P	620	Straight
897	P	500	Straight
897	S	908	Straight
897	S	501	Straight
897	P	813	Straight
897	P	999	Straight
898	M	766	Straight
898	P	640	Straight
898	P	998	Straight
898	S	649	Straight
898	S	815	Straight
898	S	999	Straight
898	P	681	Straight
898	P	697	Straight
899	S	697	Straight
899	S	500	Mixed
899	S	730	Straight
899	P	640	Straight
899	P	850	Straight
899	P	833	Straight
899	S	555	Deflating
899	S	600	Straight
899	S	603	Straight
899	S	739	Deflating
899	P	783	Straight
900	S	999	Straight
900	S	600	Mixed
900	P	681	Straight
900	P	649	Straight
901	M	681	Straight
901	M	697	Straight
901	S	640	Straight
901	S	649	Straight
901	P	998	Straight
901	S	612	Straight
901	M	602	Straight
901	S	623	Straight
901	S	677	Straight
901	P	908	Straight
901	S	501	Straight
901	P	534	Straight
901	P	526	Straight
902	M	850	Straight
902	M	681	Straight
902	P	640	Straight
902	P	600	Straight
902	S	697	Straight
902	S	649	Straight
902	S	703	Straight
902	P	927	Straight
903	M	525	Straight
903	S	503	Straight
903	P	500	Straight
903	P	543	Straight
903	S	525	Straight
903	S	518	Straight
903	S	774	Straight
903	P	998	Straight
904	M	831	Straight
904	M	697	Straight
904	S	500	Straight
904	S	681	Straight
904	P	677	Straight
904	S	692	Straight
904	S	690	Straight
904	S	722	Straight
905	M	645	Mixed
905	P	640	Straight
905	P	600	Straight
905	P	500	Straight
905	S	658	Straight
905	M	850	Straight
905	M	643	Mixed
905	P	649	Straight
905	S	765	Straight
906	M	697	Straight
906	M	681	Straight
906	S	691	Straight
906	S	649	Straight
906	S	501	Straight
906	S	640	Straight
906	P	700	Straight
906	P	693	Straight
906	S	692	Straight
906	S	850	Straight
906	S	642	Mixed
906	P	910	Straight
906	P	873	Straight
906	S	770	Straight
906	P	664	Straight
906	P	612	Straight
906	S	665	Straight
906	P	998	Straight
906	P	677	Straight
906	S	805	Straight
906	S	772	Straight
906	P	670	Straight
906	P	867	Straight
907	M	681	Straight
907	S	649	Straight
907	S	601	Deflating
907	P	620	Straight
907	S	602	Straight
907	S	526	Straight
907	S	670	Mixed
907	P	805	Straight
907	S	773	Straight
907	P	783	Straight
907	S	693	Straight
907	P	623	Straight
907	P	640	Straight
907	P	612	Straight
907	S	697	Straight
908	M	670	Mixed
908	S	677	Straight
908	S	772	Straight
908	S	600	Deflating
908	S	676	Straight
908	S	999	Straight
910	M	649	Straight
910	M	681	Straight
910	M	697	Straight
910	S	693	Straight
910	P	873	Straight
910	P	640	Straight
910	S	602	Straight
910	P	620	Straight
910	P	656	Straight
910	S	643	Straight
910	S	522	Straight
911	S	649	Straight
911	S	691	Straight
911	S	501	Straight
911	P	620	Straight
911	P	526	Straight
911	P	640	Straight
911	M	774	Straight
911	S	681	Straight
911	S	697	Straight
912	M	665	Straight
912	S	640	Straight
912	P	850	Straight
912	M	805	Straight
912	S	620	Straight
912	P	681	Straight
912	P	998	Straight
913	M	850	Straight
914	M	640	Straight
914	S	649	Straight
914	P	901	Straight
914	S	623	Straight
914	S	658	Straight
914	S	643	Straight
914	P	891	Straight
914	S	613	Straight
914	P	884	Straight
914	P	998	Straight
914	P	681	Straight
914	P	697	Straight
915	M	697	Straight
915	M	649	Straight
915	S	700	Straight
915	S	681	Straight
915	P	783	Straight
915	P	640	Straight
916	M	830	Straight
916	M	710	Straight
916	P	600	Straight
916	P	500	Straight
916	P	928	Straight
916	M	667	Straight
916	P	801	Straight
916	P	802	Straight
917	M	739	Straight
917	S	818	Straight
917	S	999	Straight
917	S	812	Straight
917	S	816	Straight
917	S	711	Straight
917	P	681	Straight
917	P	640	Straight
917	S	814	Straight
918	M	730	Straight
918	M	731	Straight
918	S	739	Straight
918	S	734	Straight
918	S	533	Straight
918	S	766	Straight
918	P	750	Straight
919	M	730	Straight
919	P	830	Straight
919	P	739	Straight
919	P	736	Straight
919	P	733	Straight
919	S	920	Straight
919	P	543	Straight
919	P	783	Straight
919	P	999	Straight
920	M	733	Straight
920	M	999	Straight
920	S	734	Straight
921	M	925	Straight
921	S	999	Straight
921	P	600	Straight
921	P	888	Straight
922	S	710	Straight
922	M	720	Straight
922	M	722	Straight
922	S	927	Straight
923	S	509	Straight
923	M	612	Straight
923	M	783	Straight
923	S	526	Straight
923	S	619	Straight
923	P	780	Straight
923	P	600	Straight
923	P	500	Straight
923	P	889	
923	S	620	Mixed
923	S	764	Straight
924	M	500	Straight
924	S	801	Mixed
924	M	800	Straight
924	P	783	Straight
924	P	649	Straight
924	P	697	Straight
924	S	501	Straight
924	P	850	Straight
924	P	640	Straight
924	P	526	Straight
924	S	802	Straight
924	P	804	Straight
924	P	790	Straight
924	P	791	Straight
925	P	645	Straight
925	S	640	Straight
925	S	850	Straight
925	S	681	Straight
925	P	998	Straight
925	S	602	Mixed
925	S	670	Straight
925	S	697	Straight
925	S	805	Deflating
925	P	999	Deflating
925	S	649	Straight
926	M	500	Mixed
926	S	800	Straight
926	S	801	Mixed
926	S	804	Straight
926	S	802	Straight
926	P	697	Straight
926	P	790	Straight
926	P	791	Straight
926	S	783	Straight
926	P	600	Straight
926	P	603	Straight
926	P	602	Straight
926	P	607	Straight
926	S	891	Straight
927	S	681	Straight
927	S	697	Straight
927	S	649	Straight
927	S	640	Straight
927	S	620	Straight
927	M	602	Straight
927	S	670	Straight
927	S	623	Straight
927	S	674	Straight
927	S	677	Straight
927	S	814	Straight
928	M	850	Straight
928	S	640	Straight
928	S	906	Straight
929	M	681	Straight
929	M	600	Straight
929	S	677	Straight
929	S	676	Straight
929	P	856	Straight
930	M	681	Straight
930	M	697	Straight
930	P	998	Straight
930	S	612	Straight
930	P	640	Straight
930	S	817	Straight
930	P	532	Straight
930	S	691	Straight
930	P	690	Straight
930	S	649	Straight
931	M	681	Straight
931	S	640	Straight
931	S	649	Straight
931	S	670	Straight
931	P	693	Straight
932	M	649	Deflating
932	M	697	Straight
932	P	681	Straight
933	P	640	Straight
933	S	649	Straight
933	S	691	Straight
933	M	774	Straight
933	S	620	Straight
933	M	770	Straight
933	S	681	Straight
933	S	501	Straight
933	S	697	Straight
934	M	697	Reinforcing
934	S	649	Straight
934	P	640	Straight
935	M	681	Straight
935	S	677	Straight
935	P	925	Straight
935	P	500	Straight
935	P	697	Straight
937	M	640	Mixed
937	P	908	Straight
937	S	660	Straight
937	P	649	Straight
937	S	667	Straight
937	S	623	Straight
937	S	658	Deflating
937	S	642	Deflating
937	S	645	Straight
937	P	681	Straight
937	P	697	Straight
937	P	600	Straight
938	M	623	Straight
938	M	640	Straight
938	S	620	Straight
938	S	658	Straight
938	P	600	Straight
938	S	643	Straight
939	M	850	Straight
939	M	770	Straight
939	P	640	Deflating
941	S	640	Straight
941	S	614	Straight
941	S	649	Mixed
941	P	601	Straight
941	S	645	Straight
941	P	873	Straight
941	S	612	Straight
942	M	697	Straight
942	M	681	Straight
942	S	672	Straight
942	P	693	Straight
942	P	998	Straight
942	S	692	Straight
943	M	697	Straight
943	M	831	Straight
943	S	500	Straight
943	P	801	Straight
943	P	804	Straight
943	S	550	Straight
943	S	830	Straight
943	S	772	Straight
943	S	693	Straight
944	M	730	Straight
944	S	533	Straight
944	P	526	Straight
944	S	731	Straight
944	S	909	Straight
944	S	766	Straight
944	P	602	Straight
944	P	640	Straight
945	M	720	Straight
945	S	722	Straight
945	S	710	Straight
945	P	850	Straight
946	M	830	Straight
946	S	667	Straight
946	P	500	Straight
946	P	783	Straight
946	P	600	Straight
946	P	850	Straight
946	S	640	Straight
946	P	999	Straight
947	M	697	Reinforcing
947	M	831	Straight
947	P	850	Straight
947	S	999	Straight
948	M	999	Straight
948	S	526	Straight
948	M	830	Straight
949	S	643	Straight
949	M	645	Mixed
949	M	672	Mixed
949	P	999	Straight
949	P	500	Straight
949	S	690	Straight
949	S	508	Straight
949	P	507	Straight
950	M	805	Mixed
950	S	999	Straight
950	S	621	Straight
950	P	681	Straight
950	S	998	Straight
950	S	665	Straight
950	P	801	Straight
950	P	656	Straight
950	S	620	Mixed
950	S	770	Straight
950	P	800	Straight
951	M	623	Straight
951	M	820	Straight
952	M	739	Straight
952	S	817	Mixed
952	P	816	Straight
952	P	818	Straight
952	P	813	Straight
952	S	640	Mixed
952	P	600	Deflating
952	P	500	Straight
952	P	820	Straight
952	S	905	Straight
953	M	903	Straight
953	M	905	Straight
953	P	681	Straight
953	P	697	Straight
953	S	850	Straight
953	P	640	Straight
953	P	643	Straight
953	S	902	Straight
953	P	600	Straight
953	S	739	Straight
954	M	801	Straight
954	M	500	Straight
954	S	783	Straight
954	P	681	Straight
954	P	697	Straight
954	S	800	Straight
954	P	640	Straight
954	P	526	Straight
954	S	802	Straight
954	P	804	Straight
954	P	790	Straight
955	M	739	Straight
955	S	999	Straight
955	P	818	Straight
955	P	998	Straight
955	S	816	Straight
955	P	908	Straight
955	P	640	Straight
955	S	817	Straight
955	P	681	Straight
955	S	905	Straight
956	M	649	Straight
956	S	697	Straight
956	P	526	Straight
956	M	693	Straight
956	M	692	Straight
956	P	640	Straight
957	M	841	Straight
957	M	681	Straight
957	S	887	Straight
958	M	670	Mixed
958	P	681	Straight
958	P	697	Straight
958	P	640	Straight
958	S	600	Straight
958	S	623	Straight
958	S	602	Mixed
958	S	999	Straight
958	P	820	Straight
958	P	998	Straight
958	P	817	Straight
959	S	602	Straight
959	S	640	Deflating
959	S	856	Straight
959	S	501	Straight
959	S	691	Straight
959	S	681	Straight
959	S	697	Straight
959	S	612	Straight
959	S	522	Straight
959	S	649	Straight
959	P	658	Deflating
959	S	677	Straight
959	S	805	Mixed
960	P	999	Straight
960	M	500	Reinforcing
960	M	801	Deflating
960	S	697	Straight
960	S	783	Straight
960	P	640	Straight
960	P	790	Straight
960	S	800	Straight
961	M	681	Straight
961	M	697	Straight
961	S	649	Straight
961	P	640	Straight
961	S	602	Straight
961	P	623	Straight
961	S	677	Straight
961	S	692	Straight
961	S	674	Straight
962	M	681	Straight
962	M	649	Straight
962	S	677	Straight
962	P	640	Straight
962	P	850	Straight
963	M	681	Straight
963	M	697	Straight
963	S	677	Straight
963	S	670	Straight
963	S	672	Straight
963	S	690	Straight
963	S	649	Straight
963	P	691	Straight
964	M	681	Straight
964	S	697	Straight
964	P	850	Straight
964	P	998	Straight
964	P	640	Straight
964	S	649	Straight
965	M	649	Straight
965	M	681	Straight
965	P	697	Straight
965	S	677	Straight
965	S	693	Straight
965	P	652	Straight
965	P	700	Straight
965	S	815	Straight
965	P	850	Straight
965	S	640	Deflating
966	M	697	Reinforcing
966	P	640	Straight
966	S	649	Straight
966	M	681	Reinforcing
966	S	692	Straight
966	P	600	Straight
966	P	998	Straight
967	M	681	Reinforcing
967	M	697	Reinforcing
967	S	649	Straight
967	S	522	Straight
967	P	640	Straight
967	M	691	Straight
967	S	501	Straight
968	M	697	Straight
968	S	640	Straight
968	M	692	Straight
968	P	645	Straight
968	P	681	Straight
969	M	681	Straight
969	P	677	Straight
969	P	998	Straight
969	P	649	Straight
970	M	697	Straight
970	P	681	Straight
970	P	677	Straight
970	S	862	Straight
970	S	692	Straight
970	P	649	Straight
970	S	830	Straight
970	S	831	Straight
970	S	503	Straight
972	S	850	Straight
972	P	640	Straight
972	S	681	Straight
972	M	697	Straight
972	P	700	Straight
973	M	850	Straight
973	P	640	Straight
973	P	681	Straight
973	P	697	Straight
973	P	649	Straight
974	P	645	Straight
974	M	681	Straight
974	M	697	Straight
974	S	649	Straight
974	S	522	Straight
974	S	640	Straight
975	M	649	Straight
975	M	697	Straight
975	M	681	Straight
975	P	908	Straight
975	S	643	Straight
975	S	772	Straight
975	P	763	Straight
976	M	805	Straight
976	S	999	Straight
976	S	681	Straight
976	P	640	Straight
976	S	620	Straight
976	S	664	Straight
977	M	543	Mixed
977	S	697	Straight
977	M	501	Straight
977	S	555	Straight
977	P	831	Straight
977	P	693	Straight
977	P	640	Straight
977	P	850	Straight
977	S	681	Straight
977	S	805	Straight
978	M	730	Straight
978	P	533	Straight
978	M	830	Straight
978	S	731	Straight
978	P	500	Straight
978	P	600	Straight
978	P	681	Straight
979	M	720	Straight
979	P	697	Straight
979	P	831	Straight
979	S	722	Straight
979	S	710	Straight
979	P	850	Straight
980	M	730	Mixed
980	M	999	Straight
980	P	731	Straight
981	M	730	Straight
981	S	999	Straight
982	M	591	Mixed
982	P	500	Straight
982	P	534	Straight
982	M	731	Mixed
982	S	920	Straight
982	P	872	Straight
983	M	801	Mixed
983	M	500	Straight
983	P	640	Straight
983	S	783	Straight
983	S	526	Straight
983	P	790	Straight
983	P	791	Straight
983	P	804	Straight
983	S	800	Straight
984	M	656	Straight
984	S	620	Straight
984	P	739	Straight
984	S	803	Straight
984	P	783	Straight
984	P	681	Straight
984	P	697	Straight
984	P	640	Straight
984	S	616	Straight
984	S	526	Straight
984	S	801	Straight
984	S	802	Straight
984	P	804	Straight
985	M	905	Straight
985	P	640	Straight
985	P	645	Straight
985	S	681	Straight
985	S	697	Straight
985	P	711	Straight
985	P	816	Straight
985	P	600	Straight
985	P	782	Straight
985	P	817	Straight
986	M	602	Straight
986	M	640	Mixed
986	S	623	Straight
986	P	998	Straight
986	M	620	Straight
986	S	643	Straight
986	P	884	Straight
986	S	600	Straight
986	P	658	Straight
986	P	645	Straight
986	P	891	Straight
986	S	607	Straight
988	M	532	Reinforcing
988	S	500	Straight
988	S	640	Straight
988	S	783	Straight
988	S	802	Straight
988	P	780	Straight
988	P	509	Straight
988	S	503	Straight
988	S	781	Straight
988	S	801	Straight
988	P	602	Straight
988	P	999	Straight
988	P	681	Straight
988	P	863	Straight
989	P	640	Straight
989	M	907	Straight
989	P	999	Straight
989	S	888	Straight
989	S	887	Straight
989	P	681	Straight
989	S	866	Straight
989	S	867	Straight
989	P	820	Straight
989	S	903	Straight
989	S	656	Straight
989	S	612	Straight
989	S	873	Straight
990	M	999	Straight
990	M	733	Straight
991	M	999	Straight
991	P	681	Straight
991	M	925	Mixed
991	P	910	Straight
991	P	889	Straight
992	S	697	Straight
992	S	999	Straight
992	S	660	Straight
992	P	518	Mixed
992	S	640	Straight
992	S	850	Straight
992	S	665	Straight
992	P	623	Straight
992	P	649	Straight
993	M	805	Mixed
993	P	640	Straight
993	S	681	Straight
993	S	665	Straight
993	S	620	Straight
993	P	998	Straight
993	S	999	Straight
994	M	697	Straight
994	M	831	Straight
994	S	681	Straight
995	M	863	Straight
996	M	697	Straight
996	M	681	Straight
996	S	880	Straight
996	M	831	Straight
996	S	501	Straight
997	M	863	Straight
997	S	697	Straight
997	S	649	Straight
997	S	850	Straight
997	S	681	Straight
997	S	999	Straight
997	S	861	Straight
997	P	820	Straight
997	P	821	Straight
997	P	884	Straight
997	S	600	Straight
998	S	850	Straight
998	P	656	Straight
998	S	697	Reinforcing
998	S	640	Deflating
998	M	801	Heavily deflating
999	M	697	Reinforcing
999	M	831	Reinforcing
999	S	730	Deflating
999	S	863	Reinforcing
1000	S	640	Deflating
1000	S	656	Straight
1000	P	783	Straight
1000	S	862	Straight
1000	P	649	Straight
1000	P	681	Straight
1000	P	697	Straight
1000	S	643	Deflating
1000	S	850	Mixed
1000	P	908	Straight
1000	P	732	Mixed
1001	M	640	Deflating
1001	S	500	Straight
1001	S	623	Straight
1001	P	998	Straight
1001	S	901	Straight
1002	P	640	Straight
1002	M	697	Straight
1002	S	692	Straight
1003	M	642	Heavily deflating
1003	S	640	Deflating
1003	S	645	Deflating
1003	S	612	Straight
1003	S	623	Straight
1004	M	649	Heavily deflating
1004	S	850	Straight
1004	M	697	Straight
1004	M	681	Straight
1004	S	640	Straight
1004	P	646	Straight
1004	S	693	Straight
1004	S	677	Straight
1004	S	692	Straight
1004	S	801	Mixed
1004	P	783	Straight
1004	S	656	Straight
1005	M	697	Reinforcing
1005	P	640	Deflating
1005	P	681	Straight
1006	M	697	Straight
1006	S	702	Straight
1008	M	670	Straight
1008	S	649	Straight
1008	P	908	Straight
1008	S	697	Straight
1008	S	681	Straight
1008	S	640	Straight
1008	S	658	Straight
1008	P	693	Straight
1008	P	700	Straight
1009	M	697	Reinforcing
1009	S	649	Straight
1009	P	612	Straight
1009	P	640	Straight
1009	S	681	Straight
1009	S	700	Straight
1009	S	696	Straight
1009	S	522	Straight
1009	S	693	Straight
1010	M	500	Straight
1010	M	832	Straight
1011	M	801	Heavily deflating
1011	S	783	Straight
1011	M	500	Straight
1011	S	889	Straight
1011	S	890	Straight
1011	S	907	Straight
1011	P	600	Straight
1011	P	803	Deflating
1012	M	505	Straight
1012	P	640	Straight
1012	S	850	Straight
1012	P	730	Straight
1013	M	730	Straight
1013	S	533	Straight
1013	S	731	Straight
1013	S	543	Straight
1013	P	512	Straight
1013	S	591	Straight
1015	M	500	Straight
1015	M	920	Straight
1015	M	527	Straight
1015	M	529	Straight
1016	M	697	Straight
1016	M	863	Straight
1017	M	697	Straight
1017	M	681	Straight
1017	S	640	Straight
1017	S	649	Deflating
1017	S	612	Straight
1017	P	873	Straight
1017	P	646	Straight
1017	S	783	Straight
1017	P	656	Straight
1017	P	887	Straight
1017	S	863	Straight
1017	P	500	Straight
1017	P	831	Straight
1017	P	522	Straight
1017	P	677	Straight
1017	S	693	Straight
1017	S	643	Deflating
1017	S	670	Straight
1017	S	600	Straight
1017	P	998	Straight
1018	M	863	Straight
1018	S	697	Straight
1018	S	861	Straight
1018	S	522	Straight
1018	S	649	Straight
1018	P	640	Straight
1018	S	999	Straight
1019	M	640	Straight
1019	M	641	Straight
1019	M	623	Straight
1019	S	901	Straight
1019	S	656	Straight
1019	S	646	Straight
1019	P	774	Straight
1020	M	502	Straight
1020	P	640	Straight
1020	S	850	Straight
1020	S	620	Straight
1021	M	681	Straight
1021	M	697	Straight
1021	M	649	Straight
1021	S	693	Straight
1021	P	696	Straight
1021	S	651	Mixed
1021	P	658	Straight
1021	S	670	Straight
1021	S	850	Straight
1021	S	903	Mixed
1021	S	677	Straight
1021	P	999	Straight
1022	M	697	Reinforcing
1022	S	862	Straight
1022	S	649	Straight
1022	P	640	Deflating
1022	S	850	Straight
1022	S	681	Reinforcing
1023	M	697	Straight
1023	P	640	Straight
1023	M	692	Straight
1023	P	612	Straight
1024	M	697	Straight
1024	M	681	Straight
1024	S	649	Straight
1024	S	692	Straight
1025	S	649	Straight
1025	S	640	Straight
1025	M	850	Straight
1025	P	681	Straight
1025	P	697	Straight
1025	S	656	Deflating
1025	S	765	Straight
1025	S	763	Straight
1025	P	908	Straight
1025	S	862	Straight
1025	P	905	Straight
1026	P	927	Straight
1026	S	850	Straight
1026	S	620	Heavily deflating
1026	S	640	Deflating
1026	P	998	Straight
1026	S	697	Straight
1026	S	863	Straight
1026	S	805	Straight
1026	P	681	Straight
1027	S	862	Straight
1027	M	649	Straight
1027	M	850	Straight
1027	S	692	Straight
1027	M	681	Straight
1027	P	640	Deflating
1027	S	677	Straight
1028	M	681	Straight
1028	P	805	Straight
1028	P	820	Straight
1028	P	906	Straight
1028	S	850	Straight
1028	M	649	Straight
1028	M	697	Straight
1029	M	999	Straight
1029	M	697	Straight
1029	S	681	Straight
1029	S	831	Straight
1029	S	693	Straight
1029	P	692	Straight
1029	P	722	Straight
1030	M	831	Straight
1030	M	697	Straight
1030	P	681	Straight
1030	P	500	Straight
1030	P	927	Straight
1031	M	649	Straight
1031	M	697	Straight
1031	M	850	Straight
1031	P	656	Straight
1031	M	681	Straight
1036	M	850	Straight
1036	P	999	Straight
1036	P	600	Straight
1036	P	500	Straight
1036	P	730	Straight
1036	P	927	Straight
1037	M	730	Straight
1037	S	500	Straight
1037	S	731	Straight
1037	S	533	Straight
1037	P	681	Straight
1037	P	697	Straight
1037	P	834	Straight
1037	P	542	Straight
1037	P	543	Straight
1037	P	925	Straight
1037	P	850	Straight
1037	P	540	Straight
1037	S	514	Straight
1037	P	600	Straight
1038	S	733	Straight
1038	M	739	Straight
1038	P	790	Straight
1038	S	736	Straight
1038	P	804	Straight
1038	P	620	Straight
1038	P	791	Straight
1038	P	700	Straight
1039	M	791	Straight
1039	S	821	Straight
1039	P	700	Straight
1041	S	649	Mixed
1041	P	999	Straight
1041	M	640	Heavily deflating
1041	P	697	Straight
1041	M	600	Deflating
1041	P	927	Straight
1041	P	820	Straight
1041	P	831	Straight
1041	S	500	Deflating
1041	P	850	Straight
1041	S	645	Mixed
1041	P	856	Straight
1041	P	814	Deflating
1041	P	555	Deflating
1041	P	801	Mixed
1041	P	622	Straight
1041	P	602	Deflating
1041	S	792	Deflating
1041	P	783	Straight
1041	P	812	Straight
1042	M	999	Straight
1042	M	526	Straight
1042	S	821	Straight
1043	M	821	Straight
1044	M	681	Mixed
1044	P	998	Straight
1045	M	697	Straight
1045	M	831	Straight
1045	M	863	Straight
1045	S	830	Straight
1046	M	681	Straight
1046	M	697	Straight
1046	M	649	Straight
1046	M	863	Straight
1046	S	831	Straight
1046	S	670	Mixed
1046	S	675	Straight
1046	S	998	Straight
1047	M	697	Straight
1048	M	697	Straight
1048	M	831	Straight
1048	P	681	Straight
1048	P	998	Straight
1048	S	693	Straight
1048	P	522	Straight
1048	P	500	Straight
1048	S	501	Straight
1048	S	672	Straight
1048	S	999	Straight
1048	P	533	Straight
1049	M	649	Mixed
1049	M	681	Straight
1049	M	697	Straight
1049	P	850	Straight
1049	P	998	Straight
1049	S	691	Straight
1049	S	670	Straight
1049	P	667	Straight
1050	M	863	Straight
1050	S	649	Straight
1050	S	681	Straight
1050	S	850	Straight
1050	S	862	Straight
1050	S	697	Straight
1050	P	522	Straight
1017	P	699	Reinforcing
1051	M	863	Reinforcing
1051	S	640	Deflating
1051	S	850	Straight
1051	S	999	Straight
1052	M	681	Straight
1052	M	697	Reinforcing
1052	S	649	Deflating
1052	S	640	Straight
1052	S	677	Straight
1052	S	693	Straight
1052	S	692	Straight
1052	S	501	Straight
1052	P	658	Straight
1052	S	672	Straight
1052	S	903	Straight
1052	S	850	Straight
1052	P	998	Straight
1052	P	534	Straight
1052	P	667	Straight
1053	M	649	Mixed
1053	S	850	Straight
1053	M	681	Straight
1053	M	697	Straight
1053	S	677	Straight
1053	S	692	Straight
1053	P	640	Straight
1054	M	681	Straight
1054	S	697	Straight
1054	S	677	Straight
1054	S	623	Straight
1054	P	640	Straight
1055	M	697	Reinforcing
1055	M	862	Straight
1055	S	649	Straight
1055	P	640	Deflating
1055	S	850	Straight
1055	S	681	Reinforcing
1056	M	697	Reinforcing
1056	M	831	Straight
1056	P	640	Straight
1056	P	850	Straight
1056	P	927	Straight
1057	S	649	Straight
1057	S	681	Straight
1057	S	697	Straight
1057	P	999	Straight
1057	S	850	Straight
1057	S	645	Deflating
1057	M	643	Deflating
1057	S	640	Deflating
1057	P	612	Straight
1057	P	623	Straight
1057	S	908	Straight
1057	P	600	Straight
1057	P	500	Straight
1057	S	732	Deflating
1057	P	658	Straight
1058	M	640	Deflating
1058	S	500	Straight
1058	S	612	Straight
1058	S	623	Straight
1058	P	649	Straight
1058	P	620	Straight
1058	P	658	Straight
1058	P	645	Straight
1058	S	901	Straight
1059	M	697	Straight
1059	P	640	Straight
1059	P	645	Straight
1059	P	677	Straight
1059	S	692	Straight
1060	M	805	Straight
1060	S	999	Straight
1060	S	850	Straight
1060	S	821	Straight
1060	S	501	Straight
1060	S	906	Straight
1060	S	665	Straight
1060	S	664	Straight
1060	P	681	Straight
1060	P	620	Straight
1060	S	763	Straight
1060	P	640	Straight
1060	P	929	Straight
1061	M	906	Straight
1061	S	821	Straight
1061	P	998	Straight
1061	S	665	Straight
1061	P	820	Straight
1061	P	620	Straight
1061	S	880	Straight
1061	P	891	Straight
1061	S	907	Straight
1063	M	862	Straight
1063	M	697	Straight
1063	P	522	Straight
1063	P	640	Straight
1063	P	681	Straight
1063	S	880	Straight
1063	P	702	Straight
1063	P	692	Straight
1063	P	927	Straight
1064	M	731	Deflating
1064	S	730	Mixed
1064	M	591	Deflating
1064	P	998	Straight
1064	P	600	Straight
1064	P	500	Straight
1064	P	850	Straight
1064	P	533	Straight
1064	S	999	Straight
1064	S	868	Straight
1065	M	730	Mixed
1065	M	533	Straight
1065	P	925	Straight
1065	P	731	Straight
1065	P	500	Straight
1065	P	736	Straight
1065	P	739	Straight
1066	M	730	Straight
1066	M	830	Straight
1066	P	697	Straight
1067	M	730	Straight
1067	M	999	Straight
1068	M	502	Mixed
1068	P	526	Straight
1068	S	551	Straight
1068	P	998	Straight
1068	S	500	Straight
1068	S	582	Straight
1068	P	697	Straight
1068	P	600	Straight
1068	S	509	Straight
1068	P	620	Straight
1069	S	801	Mixed
1069	M	999	Straight
1069	S	697	Straight
1069	S	557	Straight
1069	P	533	Straight
1070	M	500	Mixed
1070	S	526	Straight
1070	P	640	Straight
