ID	Source
4540	803
4542	649
4542	660
4542	697
4542	850
4543	998
4543	620
4543	772
4544	602
4544	677
4546	832
4546	811
4546	601
4548	677
4550	550
4551	761
4552	522
4554	681
4557	526
4557	501
4559	602
4559	811
4560	677
4565	998
4566	833
4566	832
4567	500
4567	514
4567	765
4568	522
4568	500
4569	850
4570	620
4570	602
4570	811
4572	677
4572	998
4572	675
4572	650
4572	600
4572	526
4572	804
4572	814
4573	620
4573	500
4573	620
4573	623
4573	907
4574	681
4577	765
4578	765
4578	998
4579	500
4580	811
4580	526
4582	600
4582	811
4583	600
4584	677
4585	653
4587	623
4587	998
4587	675
4588	620
4588	616
4588	764
4589	998
4590	850
4590	527
4597	868
4598	863
4598	880
4598	503
4598	772
4599	731
4600	608
4600	999
4600	503
4604	850
4604	623
4605	765
4605	500
4613	532
4613	660
4615	801
4615	500
4619	869
4621	620
4621	503
4623	999
4623	861
4623	849
4623	906
4624	850
4624	660
4624	675
4627	850
4628	811
4628	501
4628	867
4628	602
4630	600
4631	663
4631	681
4631	850
4634	850
4635	697
4636	615
4636	842
4636	500
4636	811
4636	501
4636	612
4636	615
4637	907
4638	677
4638	675
4638	774
4638	680
4639	891
4639	649
4639	681
4640	998
4640	998
4641	677
4641	773
4641	635
4642	612
4642	998
4642	770
4643	500
4643	601
4643	800
4645	677
4647	887
4647	601
4647	670
4647	782
4648	800
4649	998
4650	620
4650	677
4651	602
4651	811
4651	514
4651	792
4653	543
4655	522
4655	501
4656	534
4657	640
4657	849
4657	901
4657	850
4657	643
4657	850
4658	850
4659	652
4661	907
4662	601
4662	600
4662	811
4662	503
4662	500
4662	792
4662	812
4662	804
4663	612
4663	500
4663	692
4663	850
4664	868
4664	703
4668	522
4670	620
4670	623
4671	532
4671	792
4672	501
4672	600
4672	811
4672	867
4676	703
4676	891
4676	998
4676	681
4676	681
4677	765
4679	905
4679	643
4680	514
4683	500
4685	801
4686	905
4686	850
4686	607
4686	522
4687	854
4691	999
4692	500
4693	804
4694	905
4694	643
4694	620
4699	765
4700	810
4700	600
4700	602
4700	811
4702	532
4702	801
4702	503
4703	620
4703	812
4705	554
4706	640
4707	500
4707	621
4707	801
4707	780
4707	503
4708	847
4708	999
4710	600
4710	850
4711	681
4711	661
4711	998
4713	660
4714	600
4714	602
4715	620
4715	998
4716	804
4716	890
4716	821
4716	602
4716	812
4716	620
4716	999
4718	812
4718	804
4719	522
4719	999
4720	999
4720	999
4721	999
4721	868
4722	620
4723	765
4725	660
4725	998
4725	677
4727	850
4727	697
4728	906
4729	667
4730	765
4731	522
4733	781
4733	677
4733	645
4733	998
4733	850
4733	601
4733	500
4733	602
4733	801
4733	764
4733	623
4733	620
4733	681
4733	842
4733	833
4733	847
4733	512
4733	762
4733	677
4733	525
4733	770
4733	773
4733	772
4733	998
4734	816
4735	660
4735	620
4735	909
4735	660
4736	850
4737	660
4737	677
4737	905
4737	664
4739	791
4739	677
4739	602
4739	790
4739	804
4740	620
4740	607
4742	850
4744	602
4745	801
4745	802
4745	514
4745	503
4746	774
4746	620
4747	765
4747	677
4747	998
4747	676
4747	681
4748	623
4748	889
4748	612
4752	612
4752	774
4756	999
4756	620
4756	792
4756	907
4756	903
4756	998
4760	801
4760	526
4761	999
4762	677
4764	886
4764	821
4764	903
4765	677
4766	850
4766	656
4769	801
4769	607
4770	774
4770	999
4773	791
4774	804
4774	623
4776	697
4776	692
4777	555
4778	764
4778	693
4779	764
4780	677
4781	650
4784	500
4784	522
4787	804
4787	812
4787	620
4787	602
4787	821
4788	847
4788	602
4789	801
4789	891
4790	509
4790	527
4791	612
4792	532
4792	600
4792	621
4793	623
4793	887
4793	677
4794	868
4795	765
4798	905
4798	850
4798	660
4800	620
4801	999
4801	620
4801	891
4801	620
4801	998
4803	783
4804	656
4805	651
4806	765
4806	850
4806	998
4806	681
4807	526
4808	846
4808	801
4808	801
4808	661
4809	764
4811	765
4811	500
4811	612
4811	802
4812	765
4813	682
4813	765
4814	677
4814	612
4814	681
4815	600
4815	774
4815	612
4815	999
4815	774
4815	773
4815	770
4815	773
4816	526
4816	509
4816	526
4817	773
4817	620
4817	608
4818	998
4821	998
4822	509
4823	814
4823	998
4823	814
4824	907
4825	814
4825	811
4825	602
4825	503
4825	500
4827	612
4827	670
4827	907
4827	850
4828	850
4829	850
4831	611
4832	500
4833	850
4833	681
4837	697
4838	803
4838	803
4838	907
4839	843
4841	850
4841	681
4844	620
4844	774
4846	500
4847	677
4847	998
4852	525
4852	831
4852	790
4857	664
4858	850
4862	905
4862	761
4862	998
4862	850
4862	664
4864	526
4866	850
4866	905
4866	681
4868	800
4869	999
4870	664
4870	905
4870	868
4870	783
4872	612
4872	676
4872	611
4873	907
4873	667
4874	783
4874	774
4874	907
4874	771
4874	774
4875	867
4876	765
4876	850
4876	850
4876	681
4877	620
4878	774
4878	761
4878	811
4879	681
4879	850
4880	850
4881	855
4883	905
4886	889
4886	907
4886	782
4888	998
4888	800
4888	889
4888	620
4889	532
4889	801
4891	667
4893	850
4894	697
4895	998
4895	850
4895	867
4895	850
4895	667
4896	665
4896	903
4896	623
4899	764
4899	693
4899	522
4899	999
4899	555
4899	512
4900	764
4901	907
4901	811
4901	602
4901	889
4901	623
4902	803
4903	677
4904	514
4904	645
4904	811
4904	600
4905	503
4905	791
4905	600
4907	998
4907	905
4907	903
4907	850
4908	677
4908	998
4911	850
4911	664
4911	761
4912	677
4912	693
4912	763
4914	666
4914	765
4915	620
