Story ID	Ranking	Subject (What)	Event Initiator	Tone
768	M	347	52	31
768	S	312	52	31
769	1	283	09	26
769	S	483	09	30
769	S	394	09	26
769	S	285	19	31
770	1	483	53	30
770	S	292	53	18
770	S	410	53	18
771	1	130	27	40
771	M	131	27	19
771	S	324	27	32
771	M	341	27	18
771	S	346	27	18
771	M	330	27	32
771	S	464	27	32
771	M	465	27	40
772	1	226	72	24
772	M	444	74	24
773	1	190	01	34
773	M	421	66	34
774	1	186	56	31
774	S	045	01	34
774	M	076	05	19
775	1	001	74	32
775	M	009	71	40
775	S	346	51	31
775	S	016	24	40
775	S	347	52	31
775	S	342	03	25
776	M	346	51	31
776	M	342	01	26
776	1	347	52	26
776	M	345	52	31
777	1	005	01	34
777	M	465	52	40
777	S	016	06	34
777	S	027	01	34
778	1	005	01	40
778	S	009	53	26
778	1	430	53	19
778	S	483	53	30
778	S	292	53	26
779	M	483	19	30
779	M	292	09	32
779	1	394	74	32
779	S	386	09	22
779	M	329	74	32
780	1	283	09	26
780	S	287	09	26
780	M	483	09	30
780	M	292	09	26
780	S	329	09	26
780	S	394	09	26
781	S	285	11	33
781	1	279	11	33
781	S	329	11	32
782	M	346	51	31
782	M	342	01	26
782	S	466	52	31
782	S	347	52	31
782	S	051	01	34
783	M	444	74	17
783	S	441	04	17
783	M	226	72	24
783	M	464	52	17
784	1	321	11	32
784	S	325	09	28
784	M	093	71	32
784	S	322	09	18
785	M	420	12	17
785	M	201	04	17
786	1	433	13	19
786	M	434	13	19
786	S	346	51	39
787	1	400	13	11
788	1	400	53	19
788	S	346	51	31
788	1	342	01	26
789	1	005	01	34
789	M	002	01	34
789	S	076	07	23
789	S	434	13	19
789	S	430	01	26
790	1	444	69	24
790	M	446	69	24
791	M	226	02	26
791	M	440	01	26
791	1	485	53	26
792	1	026	03	33
792	M	420	66	33
793	M	420	12	25
793	S	201	04	25
794	1	282	53	26
794	M	386	53	22
794	M	285	53	32
794	1	279	53	25
795	1	287	11	38
795	S	386	11	38
795	S	483	11	30
796	1	351	53	25
796	M	360	53	25
796	M	279	53	25
796	S	386	53	30
796	S	300	53	33
797	1	400	69	11
798	1	120	53	32
798	M	064	53	40
798	S	016	53	19
798	M	100	53	26
799	1	120	27	40
799	M	112	27	34
799	S	113	53	18
799	S	124	53	40
799	S	021	27	40
800	1	182	54	31
801	1	005	01	34
801	M	002	01	34
801	S	434	14	19
802	1	226	72	32
802	M	444	74	32
802	S	346	51	31
803	1	001	01	08
803	S	051	01	02
803	S	342	01	02
803	S	026	01	01
804	1	282	09	26
804	M	483	19	30
804	S	386	09	22
804	S	021	01	34
805	M	420	12	17
805	S	201	04	17
805	1	351	12	17
793	1	351	12	25
785	1	351	12	17
806	M	226	72	32
806	S	444	74	31
806	1	466	53	39
772	1	466	53	24
807	1	324	71	26
807	S	327	71	26
807	S	464	52	18
808	1	324	53	26
808	S	345	53	31
809	M	346	51	24
809	S	342	01	24
809	S	461	52	18
809	M	446	74	24
809	M	444	74	24
809	S	442	71	40
809	1	466	74	24
810	S	451	53	26
810	S	446	74	26
810	1	442	01	26
810	S	444	74	24
810	S	440	01	34
811	M	226	72	08
811	1	466	53	07
812	1	282	09	02
813	1	434	01	19
813	1	433	01	19
814	M	321	09	33
814	M	325	09	36
814	M	273	09	33
815	1	273	74	25
815	M	274	74	26
815	M	325	11	36
815	S	276	72	32
815	M	360	53	25
816	1	205	04	25
817	M	226	72	32
817	1	466	53	39
817	S	444	74	31
818	S	180	53	31
818	1	466	53	39
818	M	225	74	32
819	1	226	02	18
819	S	347	52	31
819	M	461	52	18
819	S	081	05	19
819	S	083	01	18
819	S	231	01	26
820	1	324	71	32
820	S	461	51	24
821	1	330	53	32
821	M	320	53	32
822	1	001	74	34
822	S	433	01	19
822	M	434	01	19
822	S	467	51	26
822	S	190	01	34
822	S	468	51	34
822	S	347	52	26
823	1	205	04	25
824	1	351	12	17
824	M	420	12	17
824	S	201	04	17
825	1	444	74	31
825	M	226	72	32
826	1	270	17	33
814	1	270	09	33
815	M	270	17	25
826	M	273	11	33
826	M	325	11	36
826	S	262	41	21
827	1	342	01	26
827	S	340	01	34
827	S	341	02	18
827	M	346	51	31
828	1	394	01	26
828	S	391	53	18
828	S	411	53	23
829	1	430	53	27
829	S	464	53	32
829	1	330	53	32
830	M	226	72	08
830	1	466	53	07
831	1	017	09	26
831	M	027	09	26
832	M	346	51	18
832	1	347	52	26
832	M	342	01	26
832	S	431	51	40
832	S	131	52	40
832	1	430	01	26
832	M	031	02	18
832	M	002	01	26
833	1	347	52	18
833	M	226	02	26
833	S	444	74	31
833	M	341	02	18
833	S	132	53	18
834	1	342	01	34
834	S	440	01	34
835	1	466	53	39
835	M	226	02	32
836	1	026	03	01
836	M	064	03	01
837	1	270	17	25
833	M	461	52	18
837	M	325	11	25
837	M	273	11	25
837	S	262	41	05
837	S	360	11	25
838	1	278	53	25
838	M	277	53	25
838	M	273	53	25
839	M	394	09	34
839	S	131	09	34
839	S	017	09	26
839	1	353	09	26
839	S	164	53	26
840	1	287	53	30
840	M	285	19	30
840	M	386	53	30
840	M	483	53	30
841	1	330	53	26
841	S	345	53	31
841	M	411	53	31
841	M	324	53	26
841	S	312	53	31
842	1	347	52	26
842	M	226	02	26
842	S	444	74	31
842	S	341	02	18
842	S	231	01	34
833	S	231	01	34
843	1	340	01	34
843	S	346	51	31
843	M	343	49	40
844	1	466	53	39
844	M	453	75	39
844	M	226	72	32
845	1	394	09	26
845	S	411	25	23
845	S	164	53	26
845	S	382	53	18
845	S	430	53	18
846	1	270	17	25
846	M	273	11	25
846	S	325	11	25
846	S	262	41	29
847	1	430	74	27
847	S	002	01	26
847	S	001	74	26
847	S	031	02	18
847	S	021	01	26
848	1	009	01	40
848	M	073	01	40
848	1	400	51	19
849	1	466	53	39
849	M	226	53	32
850	1	485	74	98
850	S	346	51	31
851	M	009	01	34
851	1	430	53	26
851	S	174	59	31
851	S	312	74	31
851	S	002	01	26
851	S	466	52	31
852	1	321	74	32
852	M	325	17	28
852	S	276	72	32
852	M	277	74	32
852	S	142	74	26
852	S	442	09	28
853	1	466	53	40
853	M	226	53	26
853	S	180	53	39
853	S	434	53	40
853	S	400	53	19
853	S	442	53	34
854	S	009	01	40
854	M	225	74	31
854	M	444	74	31
854	S	466	52	31
854	S	064	74	32
855	1	400	19	19
856	1	400	53	11
857	1	430	53	32
857	S	382	53	24
857	S	380	03	40
857	1	386	53	32
858	S	430	53	27
858	M	461	53	18
858	S	446	53	31
858	S	113	53	18
858	M	341	53	18
859	1	430	74	27
859	S	174	59	31
859	S	461	51	35
859	S	009	07	40
859	S	346	51	18
859	S	441	69	24
860	M	430	53	27
860	M	009	53	40
860	M	073	53	40
861	1	430	53	27
861	M	166	53	27
861	M	461	53	26
862	1	322	09	18
862	M	353	09	18
862	S	321	09	26
863	M	483	19	06
863	1	270	19	06
863	M	330	19	06
864	1	360	53	25
864	M	351	53	25
864	M	300	53	25
865	1	226	53	26
865	1	466	53	39
866	1	461	51	26
866	S	400	53	19
866	S	327	13	34
867	1	461	53	18
867	1	324	53	26
868	1	430	53	27
868	S	431	53	40
868	S	009	01	40
869	M	043	03	33
869	1	340	03	33
870	1	486	74	33
871	1	026	03	33
871	S	201	04	25
872	1	466	52	40
872	M	002	71	40
872	M	060	71	40
872	S	075	71	32
872	S	433	01	26
873	M	002	71	32
873	M	166	13	27
873	S	466	52	40
873	S	014	05	35
873	M	010	71	32
874	1	011	03	33
874	M	062	03	33
874	S	016	06	19
874	S	005	03	33
874	S	218	03	19
874	S	464	52	25
875	1	098	03	33
875	1	099	03	33
875	S	231	03	33
876	1	011	03	33
876	S	098	03	33
876	S	062	03	33
877	M	440	01	34
877	M	213	02	26
877	1	001	74	34
877	S	011	01	34
877	S	009	01	19
878	1	233	02	18
878	M	202	02	18
879	M	232	13	03
879	M	026	03	33
880	1	001	74	34
880	M	011	01	34
880	S	014	05	27
881	1	226	02	18
881	S	002	02	18
881	S	070	05	19
881	S	231	01	34
882	1	002	71	40
882	S	466	52	31
882	S	028	13	35
882	S	060	71	40
883	M	002	71	32
883	M	166	13	27
884	1	060	53	40
884	S	354	53	32
884	S	226	53	24
885	1	002	01	34
886	M	080	05	19
886	M	064	06	33
886	1	051	03	33
887	1	064	06	33
888	M	005	53	33
888	1	001	53	40
888	S	050	53	40
889	1	124	01	34
889	S	019	01	34
889	S	064	01	34
889	S	017	22	34
890	1	241	11	21
890	S	300	75	33
891	M	325	11	33
891	1	277	11	33
892	1	485	53	33
892	M	420	66	33
892	M	440	03	33
893	1	011	01	34
893	M	016	06	19
893	M	434	01	19
894	1	014	22	27
894	S	434	53	19
895	1	001	53	34
895	M	466	53	31
896	1	005	03	33
896	S	400	53	19
896	M	434	03	19
896	M	346	51	31
896	M	460	52	33
897	1	460	52	33
897	S	431	03	19
898	1	434	53	19
899	1	270	71	08
900	1	249	30	19
900	S	131	30	19
900	S	324	30	39
900	M	400	30	19
900	S	351	30	31
901	1	431	51	48
901	1	005	01	48
901	M	465	52	48
902	M	460	52	34
902	1	005	01	34
902	S	186	53	34
902	M	027	53	34
903	1	460	52	48
903	M	346	51	11
903	S	431	51	11
903	M	400	53	11
903	M	463	53	11
904	1	005	53	34
904	M	400	53	19
904	M	465	53	34
904	S	166	53	11
905	1	001	71	40
905	M	005	71	40
905	M	460	52	40
905	S	400	53	19
906	1	353	09	34
906	S	301	75	34
906	S	173	55	34
906	S	011	09	34
906	S	370	09	34
907	1	431	53	48
908	1	430	53	19
908	M	431	53	19
908	M	048	53	19
909	1	090	09	32
909	S	096	71	32
909	S	001	74	32
909	1	026	03	33
909	S	017	22	33
910	1	090	09	26
910	1	353	09	26
910	S	017	09	34
911	M	164	09	34
911	1	090	09	34
911	M	384	01	34
912	1	090	09	25
912	M	026	03	25
912	S	160	53	25
912	S	001	74	25
913	1	090	09	27
913	M	466	52	31
913	S	015	13	35
914	1	090	09	27
914	1	466	52	31
914	S	014	05	27
915	1	244	38	21
915	M	243	37	29
916	1	002	01	34
916	1	064	01	34
917	1	351	11	25
917	M	090	09	25
917	M	273	74	25
917	M	270	17	25
918	1	102	53	19
918	M	082	53	19
918	1	430	53	19
919	1	090	53	32
919	S	405	53	19
919	M	360	53	26
919	S	370	53	25
919	M	435	53	27
920	1	090	09	32
920	M	291	74	32
920	S	284	17	31
920	M	148	74	32
920	S	136	74	32
920	S	164	09	02
921	M	014	05	27
921	M	102	13	27
921	1	090	09	27
922	1	483	74	19
922	S	384	53	19
922	M	082	53	19
922	S	064	71	40
923	S	284	11	23
923	S	134	11	33
923	M	242	11	17
923	1	350	11	25
923	S	148	11	25
923	S	272	11	19
924	M	242	11	25
924	1	350	11	25
924	S	148	11	25
925	1	090	09	33
925	M	026	03	33
925	M	064	03	33
925	S	082	53	19
926	S	325	09	34
926	1	270	74	28
926	1	090	09	26
926	M	284	17	31
926	S	164	09	26
927	1	060	01	34
928	1	002	71	40
928	M	011	71	40
929	1	002	71	40
929	S	011	71	40
930	1	002	71	40
930	1	090	09	32
931	1	002	71	08
931	M	064	71	08
932	1	090	74	27
932	M	466	52	31
932	M	014	05	27
933	1	026	01	34
933	S	017	01	34
933	S	045	01	34
934	1	016	06	27
934	S	166	13	27
934	S	461	13	35
934	S	165	13	24
935	1	350	11	33
935	M	356	11	33
935	S	225	11	25
935	S	131	11	19
935	S	244	37	21
935	S	360	53	25
936	1	270	15	28
936	M	284	17	31
936	M	133	74	32
936	S	325	15	28
937	1	090	09	32
937	M	405	53	27
937	M	045	71	32
937	S	017	71	32
938	1	011	71	40
938	M	002	71	40
938	S	060	71	40
939	S	134	11	33
939	1	090	11	33
939	M	356	11	33
940	1	014	05	27
940	S	064	05	27
940	M	483	20	27
940	S	012	02	18
941	S	133	53	19
941	1	273	74	23
941	S	325	17	25
941	S	386	53	19
941	M	284	17	23
942	M	094	09	34
942	S	048	09	34
942	M	353	09	34
942	S	356	09	34
942	M	002	09	34
942	S	061	09	26
943	1	396	74	25
943	M	351	74	25
943	M	386	74	25
944	1	014	05	19
944	S	064	05	19
944	M	029	74	19
944	M	384	53	19
945	M	166	13	19
945	M	190	02	19
945	M	226	02	18
945	S	002	02	18
945	S	483	19	18
945	S	231	09	26
946	1	001	74	32
947	1	001	74	40
947	S	060	71	40
947	S	002	71	40
947	S	080	03	19
947	S	034	04	25
947	S	072	03	33
947	S	011	01	40
948	M	483	19	27
948	1	014	05	27
948	S	064	05	27
948	S	384	19	19
949	M	270	71	25
949	S	325	11	25
949	S	172	11	31
949	M	011	11	40
949	1	351	11	25
949	M	104	11	40
949	S	201	04	17
950	1	384	09	19
950	M	400	09	19
951	1	190	02	26
952	M	002	71	24
952	M	166	13	27
952	M	047	72	24
952	M	226	72	24
952	S	466	52	31
952	M	461	52	35
952	S	175	13	27
952	S	432	59	27
953	1	011	74	34
953	M	016	06	19
953	S	064	06	34
953	M	381	01	34
954	1	270	71	08
955	1	005	71	40
955	M	016	06	19
955	M	011	71	40
955	S	064	06	19
956	1	270	71	32
956	M	330	71	32
956	S	276	72	32
957	M	270	19	30
957	M	264	41	29
957	M	302	75	24
957	1	483	19	30
957	S	174	59	23
958	1	027	71	40
958	M	002	71	40
958	S	029	71	40
959	S	233	04	17
959	1	001	74	33
959	M	467	03	33
959	M	011	03	33
960	M	011	09	40
960	M	290	09	40
960	S	285	09	40
961	1	233	04	17
961	1	202	04	17
961	S	063	04	17
961	M	098	03	25
962	M	321	09	40
962	M	131	09	19
962	S	403	09	19
963	1	131	09	19
963	M	463	09	19
963	M	400	09	19
963	S	467	53	40
963	S	165	53	40
964	1	002	71	40
964	M	206	04	25
964	S	233	04	25
965	1	001	01	34
965	S	017	01	34
965	S	019	01	34
965	S	060	01	34
965	M	011	01	34
965	M	013	02	26
966	M	467	52	33
966	M	002	03	33
966	M	011	03	33
967	M	002	72	24
967	M	047	72	24
967	M	226	72	24
967	S	443	69	39
967	S	461	52	35
967	M	466	52	31
967	S	453	13	35
968	1	001	74	40
968	M	044	05	19
968	M	011	71	40
968	S	002	71	40
969	1	270	71	32
969	M	321	72	32
969	M	276	72	32
969	M	325	11	32
969	S	442	71	32
969	M	320	53	32
969	S	001	74	32
969	M	277	15	32
969	S	275	72	32
969	S	164	09	26
969	S	302	75	18
969	S	174	59	31
969	M	226	72	32
969	S	231	09	40
969	S	080	09	19
970	1	174	59	31
970	S	198	74	25
970	S	201	04	17
971	M	002	71	40
971	1	044	05	27
971	M	442	71	32
972	1	043	03	33
972	M	064	06	19
972	S	468	52	33
972	S	463	52	19
972	S	462	52	35
972	M	400	53	19
973	1	124	01	34
973	M	005	01	34
974	M	027	01	34
974	M	017	22	34
974	1	211	02	26
974	S	015	05	35
975	1	026	03	33
976	1	001	74	40
976	1	002	71	40
976	M	011	71	40
977	1	005	01	34
977	M	218	06	19
977	M	011	01	34
977	M	016	06	19
977	S	191	01	19
977	S	063	02	18
978	1	231	11	25
978	1	205	53	25
978	1	232	13	27
979	1	124	01	26
979	M	051	07	31
980	1	102	09	27
980	S	048	09	19
981	1	124	09	26
981	M	120	09	26
981	S	463	09	34
980	M	044	09	27
981	S	015	05	35
982	1	270	71	40
982	M	131	71	19
982	S	231	11	19
982	S	442	71	32
982	S	011	71	40
983	M	325	09	20
983	S	193	11	25
983	M	231	11	25
983	S	360	53	25
983	1	270	71	32
983	M	275	71	40
983	S	370	09	26
984	M	124	01	34
984	S	062	01	34
984	M	072	71	32
984	M	461	52	24
985	1	001	74	26
985	M	014	05	27
985	S	451	52	26
985	S	043	02	26
986	1	002	71	32
986	1	226	72	24
986	M	047	72	24
987	1	225	74	26
987	S	231	09	26
987	S	082	09	19
988	1	002	71	32
988	M	225	74	24
988	S	186	53	31
988	M	075	71	32
988	M	047	74	24
989	M	002	09	34
989	M	231	09	34
989	S	080	09	19
989	1	121	53	34
990	1	002	71	32
990	M	075	71	32
991	1	082	05	19
991	1	446	74	25
991	M	451	52	25
991	S	440	03	33
991	S	098	03	25
992	1	440	03	33
992	S	131	03	33
992	S	347	52	31
993	1	442	03	25
993	M	443	69	31
994	1	002	71	32
994	S	225	74	24
995	1	001	74	26
995	S	211	02	26
995	S	005	01	34
995	S	015	05	35
996	1	011	03	33
996	S	005	03	33
997	S	197	05	19
997	M	198	03	33
997	S	225	74	25
997	M	043	03	25
997	S	001	74	25
998	1	011	09	34
998	M	005	09	34
999	M	226	02	18
999	M	231	01	26
999	M	209	02	18
999	M	164	53	26
999	1	234	01	26
999	M	301	53	26
999	1	043	55	18
999	S	070	05	26
1000	1	226	02	26
1000	M	231	01	26
1001	1	002	71	24
1001	M	047	72	24
1001	M	031	72	24
1001	1	466	52	24
1001	S	075	71	32
1002	1	131	09	42
1002	M	392	09	42
1002	M	400	09	42
1002	S	286	09	42
1002	1	283	09	42
1002	S	483	09	34
1003	1	001	74	32
1003	S	002	71	40
1003	M	011	71	40
1003	M	226	02	32
1003	S	231	01	34
1004	M	002	01	40
1004	1	051	07	40
1005	1	166	13	03
1006	M	431	09	26
1005	1	431	09	02
1006	M	164	09	26
1006	M	120	09	34
1006	S	001	09	34
1007	1	466	53	35
1007	S	002	71	32
1007	S	015	13	35
1008	1	043	03	25
1008	M	098	03	33
1008	M	084	03	33
1008	S	442	03	25
1009	M	080	05	19
1009	M	064	06	33
1009	1	051	03	33
1010	1	064	03	33
1010	M	026	03	33
1010	S	060	03	33
1011	S	011	11	33
1011	S	231	11	25
1011	S	324	11	33
1011	S	148	11	17
1011	1	353	11	25
1011	S	241	11	17
1012	M	064	06	19
1012	1	051	03	33
1012	S	082	13	19
1013	1	043	03	33
1013	M	465	52	33
1014	1	011	01	34
1014	M	002	01	34
1014	M	045	01	34
1015	M	043	01	26
1015	1	001	01	26
1016	M	015	05	35
1016	1	226	72	24
1016	M	079	72	24
1017	1	003	74	32
1017	M	461	52	31
1018	M	014	09	27
1018	1	050	09	32
1019	1	190	01	34
1019	S	005	01	34
1020	1	190	01	34
1020	1	420	66	34
1021	1	050	09	32
1021	S	011	71	40
1021	S	014	05	27
1021	M	190	01	34
1021	M	300	75	34
1021	M	231	09	34
1022	1	011	71	40
1023	1	011	01	34
1023	S	102	05	27
1024	1	182	54	31
1025	1	011	03	33
1025	S	014	05	27
1026	S	400	07	19
1026	M	051	07	31
1026	1	001	74	26
1026	S	002	71	34
1026	S	014	05	27
1027	1	005	01	34
1027	S	232	13	27
1027	S	226	72	24
1028	1	005	01	40
1029	1	005	01	34
1029	M	016	01	19
1030	M	005	01	40
1030	1	014	05	27
1030	M	102	05	27
1030	S	232	13	27
1030	S	226	72	24
1030	S	385	53	32
1031	1	005	01	40
1031	1	165	01	26
1031	S	016	01	19
1032	M	005	01	40
1032	M	160	09	31
1032	M	164	09	26
1032	M	014	05	27
1032	S	081	05	27
1032	S	177	53	31
1033	1	011	03	33
1033	S	005	03	33
1033	M	080	05	19
1033	S	043	03	33
1033	S	225	74	25
1034	1	400	53	11
1034	M	434	14	11
1034	S	384	53	11
1034	S	016	06	19
1034	S	463	52	19
1035	M	430	13	35
1035	M	166	13	27
1035	S	005	01	34
1035	S	082	13	27
1035	S	312	13	27
1035	S	462	52	35
1036	1	430	09	34
1036	S	131	09	34
1036	S	011	09	34
1037	1	001	74	34
1037	S	045	01	34
1038	S	211	02	18
1038	1	005	01	34
1038	M	011	01	34
1039	1	070	05	19
1039	M	211	05	19
1039	S	381	01	34
1040	1	070	13	19
1040	1	124	01	26
1041	M	191	03	33
1041	M	011	03	33
1041	M	072	03	33
1041	S	464	52	25
1042	1	163	11	33
1042	M	131	11	33
1042	M	144	11	33
1042	M	231	11	33
1042	S	227	11	19
1042	S	072	11	33
1043	1	001	01	26
1043	M	043	01	26
1044	M	002	01	34
1044	M	051	07	40
1045	1	466	52	33
1045	S	312	03	33
1045	S	400	53	19
1045	S	463	53	19
1045	S	131	03	33
1046	M	045	01	34
1046	M	434	14	19
1046	S	131	01	34
1046	S	112	53	34
1046	1	005	01	34
1047	M	045	01	34
1047	1	001	74	27
1047	M	018	05	35
1047	S	461	52	35
1047	S	225	74	24
1048	1	381	71	40
1049	1	005	03	33
1049	M	346	51	31
1049	S	340	03	33
1049	M	434	03	19
1049	M	460	52	33
1049	S	400	53	19
1050	1	400	14	19
1050	S	005	03	33
1050	S	465	52	33
1051	1	270	71	08
1052	1	270	71	40
1052	M	285	11	33
1052	M	351	11	33
1053	1	005	03	33
1053	M	460	52	33
1053	S	016	06	19
1053	S	431	51	19
1053	S	131	53	19
1054	M	005	01	34
1054	M	002	01	26
1054	S	075	02	18
1054	S	183	02	18
1054	S	225	74	18
1054	1	001	74	26
1055	1	270	71	08
1056	1	005	01	34
1056	M	016	06	19
1057	M	047	01	26
1057	S	045	01	34
1057	1	466	52	26
1057	M	011	01	34
1058	1	346	51	17
1058	S	341	04	17
1058	S	347	52	31
1058	S	226	72	24
1058	S	444	74	24
1059	1	400	52	11
1059	S	131	53	11
1060	M	324	71	40
1060	1	270	71	40
1060	M	131	71	40
1060	S	243	37	29
1061	M	327	71	32
1061	M	325	15	36
1061	1	321	74	32
1061	S	284	17	31
1062	1	430	74	26
1062	M	002	01	26
1062	M	021	01	26
1062	S	183	02	18
1062	S	047	01	26
1063	1	205	04	25
1064	1	205	68	25
1064	1	420	68	25
1064	M	356	68	33
1065	1	431	51	40
1065	1	005	01	34
1065	M	400	53	19
1065	M	460	52	40
1065	S	346	51	31
1065	S	143	52	24
1065	S	131	74	40
1066	1	008	13	40
1067	S	131	09	34
1067	M	460	09	34
1067	S	430	09	26
1067	1	164	09	34
1068	S	460	52	40
1068	S	096	71	40
1068	1	001	74	40
1068	M	430	74	32
1068	S	440	03	40
1069	1	346	51	17
1069	S	460	52	40
1069	M	341	04	17
1070	M	400	30	40
1070	1	131	30	40
1070	M	300	30	40
1071	M	460	52	40
1071	1	051	01	40
1071	S	100	01	34
1072	1	011	01	34
1072	S	465	52	34
1072	M	005	01	34
1072	S	464	52	18
1073	1	005	07	40
1073	M	051	07	40
1073	S	002	01	26
1073	S	061	02	18
1073	1	460	52	40
1073	M	431	51	40
1074	M	051	07	40
1074	1	005	71	40
1074	M	483	20	26
1074	S	460	52	40
1074	M	289	74	31
1075	1	001	74	26
1075	S	430	53	26
1075	S	226	02	18
1075	M	043	01	26
1075	S	346	51	19
1075	S	400	53	19
1075	S	005	01	34
1076	1	070	05	19
1076	M	212	05	19
1076	M	082	01	19
1077	1	001	74	34
1078	1	381	01	34
1079	1	381	01	34
1079	M	380	09	34
1079	M	346	51	26
1079	S	134	09	34
1080	1	446	04	25
1080	S	442	03	25
1080	S	434	14	19
1081	1	346	51	31
1081	S	341	02	18
1081	S	043	01	26
1081	M	047	01	26
1081	S	027	01	34
1081	S	002	01	26
1082	M	051	07	32
1082	1	005	71	40
1082	1	346	51	18
1082	S	431	51	40
1082	M	341	02	18
1083	1	181	09	34
1083	M	346	09	26
1083	S	131	09	34
1084	1	131	09	34
1084	M	430	09	34
1085	M	181	09	26
1085	M	347	52	26
1085	M	321	09	26
1085	M	277	17	31
1085	S	173	55	31
1083	M	173	09	23
1086	1	073	01	34
1086	M	430	01	19
1086	M	009	01	19
1087	1	466	52	24
1087	S	031	72	24
1087	M	226	72	24
1087	S	464	52	17
1087	M	450	72	24
1088	S	356	11	33
1088	M	026	03	33
1088	S	017	22	33
1088	S	146	11	33
1088	1	124	03	33
1089	1	300	75	40
1089	S	172	75	23
1089	S	106	75	40
1089	S	356	75	40
1089	S	131	75	40
1089	S	346	75	19
1090	1	005	01	34
1090	S	346	51	31
1090	S	464	52	24
1091	1	282	09	26
1091	M	005	01	34
1091	1	124	01	34
1091	1	324	09	32
1091	M	327	13	32
1091	M	394	09	30
1092	1	324	09	26
1093	S	340	01	34
1093	S	343	49	27
1093	1	342	01	26
1093	M	346	51	18
1093	M	434	01	19
1094	M	346	51	31
1094	M	347	52	31
1094	1	342	01	34
1095	1	300	73	33
1096	1	324	71	40
1096	M	461	51	18
1096	S	400	53	19
1097	1	466	52	31
1097	M	226	72	32
1098	S	347	52	31
1098	1	342	01	34
1098	S	043	01	26
1098	S	340	01	34
1098	M	346	51	26
1099	1	466	53	31
1099	M	226	72	32
1100	1	400	52	19
1100	1	043	03	33
1101	M	400	52	19
1101	1	043	03	33
1101	1	324	13	40
1101	S	464	52	26
1102	1	064	06	34
1102	M	005	01	34
1102	S	016	06	19
1102	S	043	01	26
1102	S	071	05	19
1102	S	430	01	26
1103	1	270	17	25
1103	M	273	11	25
1103	M	321	71	32
1104	1	205	04	25
1104	S	420	66	25
1105	1	190	01	34
1106	1	466	52	31
1106	M	225	72	32
1106	S	180	53	31
1107	M	446	74	24
1107	M	347	52	24
1107	M	444	52	24
1107	1	466	52	24
1107	S	226	02	18
1108	1	346	51	18
1108	M	064	06	18
1108	M	341	02	18
1109	1	125	01	02
1110	M	273	11	25
1110	S	325	11	25
1110	S	131	11	33
1110	1	270	17	25
1110	S	262	41	29
1111	M	411	53	23
1111	M	394	09	34
1111	M	390	09	34
1111	S	483	19	26
1112	1	009	01	34
1112	M	430	53	19
1112	S	434	14	19
1112	S	400	01	19
1113	1	360	11	25
1113	M	350	11	25
1113	S	241	11	25
1114	1	444	52	24
1114	M	443	70	31
1114	M	347	52	24
1114	1	346	51	24
1115	1	485	53	27
1115	1	166	53	27
1115	M	353	53	27
1115	S	168	61	27
1116	M	430	74	27
1116	M	009	01	34
1116	S	133	74	32
1116	M	461	52	24
1116	S	483	19	30
1116	S	190	01	34
1117	1	360	11	33
1117	S	350	11	33
1117	S	148	11	33
1039	S	082	05	19
640	S	028	25	27
1118	1	350	11	25
1118	M	148	11	32
1118	S	242	11	25
1118	S	300	53	40
1119	1	090	09	26
1119	S	082	09	19
1119	S	301	53	34
1119	S	384	09	19
1119	M	353	09	34
1119	S	148	09	19
1120	1	090	13	27
1120	S	166	13	19
1120	M	466	52	31
1120	S	435	13	19
1121	1	026	03	33
1121	S	090	71	32
1122	1	027	01	34
1122	S	300	03	25
1122	M	026	03	33
1122	S	090	71	32
1123	1	026	03	33
1123	S	420	03	33
1124	M	241	11	17
1124	1	350	11	25
1125	1	241	53	17
1125	1	350	53	17
1125	S	360	53	17
1126	1	090	53	32
1126	M	060	53	40
1127	S	094	71	40
1127	S	010	71	40
1127	1	002	71	40
1127	S	060	71	40
1128	1	002	71	40
1128	M	430	71	32
1128	M	466	52	31
1129	S	002	71	25
1129	1	010	03	25
1129	S	038	03	25
1130	1	001	71	32
1130	M	045	71	32
1130	S	002	71	32
1131	1	001	71	08
1131	M	002	01	40
1131	M	384	71	32
1132	1	384	03	25
1132	S	002	05	27
1132	M	029	03	25
1133	1	172	53	31
1133	M	384	53	31
1134	M	002	05	27
1134	1	384	75	19
1134	M	302	53	19
1135	1	002	01	34
1135	M	430	01	26
1135	S	148	09	19
1135	S	356	09	40
1135	M	090	09	34
1136	M	037	09	19
1136	S	384	09	19
1136	M	430	09	26
1136	M	009	09	19
1137	M	430	53	32
1137	1	100	53	26
1137	M	021	53	32
1137	S	002	53	40
1137	S	435	53	19
1138	1	010	71	32
1138	S	038	71	32
1138	M	384	71	27
1139	M	483	19	32
1139	1	001	74	32
1139	M	045	01	26
1140	1	430	53	27
1141	1	300	53	40
1141	S	430	53	40
1142	M	356	11	33
1142	M	300	11	33
1142	M	134	11	33
1142	M	131	11	33
1143	1	243	37	29
1144	1	045	03	40
1144	S	010	71	32
1144	M	037	05	19
1144	M	029	03	25
1145	M	291	17	31
1145	1	270	17	25
1145	1	273	53	17
1146	1	002	53	32
1146	S	060	53	40
1147	1	451	52	07
1147	S	446	69	31
1148	1	451	52	31
1148	S	450	15	31
1149	1	001	74	32
1149	S	002	03	25
1149	S	045	71	25
1149	S	405	53	19
