32;102119;AyeVote
336;102119;NoVote
18;102119;NoVote
112;102119;NoVote
152;102119;NoVote
153;102119;NoVote
242;102119;NoVote
1405;102119;NoVote
425;102119;NoVote
249;102119;NoVote
157;102119;NoVote
1394;102119;AyeVote
352;102119;NoVote
259;102119;NoVote
646;102119;NoVote
1408;102119;NoVote
49;102119;NoVote
1409;102119;NoVote
99;102119;NoVote
114;102119;NoVote
1200;102119;NoVote
25;102119;NoVote
148;102119;AyeVote
427;102119;NoVote
36;102119;NoVote
1413;102119;NoVote
1414;102119;NoVote
1415;102119;NoVote
82;102119;NoVote
468;102119;NoVote
345;102119;NoVote
1417;102119;NoVote
52;102119;NoVote
551;102119;AyeVote
373;102119;NoVote
337;102119;NoVote
53;102119;NoVote
1423;102119;NoVote
1424;102119;NoVote
67;102119;NoVote
515;102119;NoVote
68;102119;NoVote
115;102119;NoVote
1425;102119;NoVote
369;102119;AyeVote
1426;102119;NoVote
1428;102119;NoVote
280;102119;NoVote
539;102119;NoVote
348;102119;NoVote
430;102119;NoVote
8;102119;NoVote
85;102119;NoVote
39;102119;NoVote
312;102119;NoVote
23;102119;AyeVote
4;102119;NoVote
116;102119;NoVote
268;102119;NoVote
103;102119;NoVote
54;102119;NoVote
55;102119;NoVote
1435;102119;NoVote
4149;102119;NoVote
244;102119;NoVote
1437;102119;NoVote
24;102119;AyeVote
1201;102119;NoVote
120;102119;NoVote
56;102119;NoVote
69;102119;NoVote
40;102119;NoVote
274;102119;NoVote
57;102119;NoVote
1441;102119;NoVote
261;102119;NoVote
1202;102119;NoVote
215;102119;AyeVote
196;102119;NoVote
497;102119;NoVote
245;102119;NoVote
1444;102119;NoVote
104;102119;NoVote
379;102119;NoVote
42;102119;NoVote
1447;102119;NoVote
202;102119;NoVote
105;102119;NoVote
324;102119;AyeVote
216;102119;AyeVote
343;102119;NoVote
380;102119;NoVote
262;102119;NoVote
88;102119;NoVote
349;102119;NoVote
313;102119;NoVote
1449;102119;NoVote
123;102119;NoVote
124;102119;NoVote
350;102119;NoVote
218;102119;AyeVote
1451;102119;NoVote
1453;102119;NoVote
234;102119;NoVote
70;102119;NoVote
44;102119;NoVote
288;102119;NoVote
1456;102119;NoVote
4162;102119;NoVote
108;102119;NoVote
1211;102119;NoVote
359;102119;AyeVote
1458;102119;NoVote
1459;102119;NoVote
253;102119;NoVote
236;102119;NoVote
91;102119;NoVote
239;102119;NoVote
92;102119;NoVote
1462;102119;NoVote
209;102119;NoVote
384;102119;NoVote
466;102119;AyeVote
257;102119;NoVote
46;102119;NoVote
333;102119;NoVote
247;102119;NoVote
139;102119;NoVote
270;102119;NoVote
1466;102119;NoVote
498;102119;NoVote
13;102119;NoVote
1467;102119;NoVote
278;102119;AyeVote
109;102119;NoVote
14;102119;NoVote
223;102119;NoVote
1471;102119;NoVote
1472;102119;NoVote
570;102119;DidNotVote
573;102119;DidNotVote
140;102119;DidNotVote
48;102119;DidNotVote
645;102119;DidNotVote
440;102119;AyeVote
478;102119;DidNotVote
300;102119;DidNotVote
463;102119;DidNotVote
541;102119;DidNotVote
514;102119;DidNotVote
439;102119;DidNotVote
403;102119;DidNotVote
1395;102119;DidNotVote
146;102119;DidNotVote
147;102119;DidNotVote
441;102119;AyeVote
1399;102119;DidNotVote
150;102119;DidNotVote
134;102119;DidNotVote
78;102119;DidNotVote
248;102119;DidNotVote
1404;102119;DidNotVote
307;102119;DidNotVote
426;102119;DidNotVote
585;102119;DidNotVote
1397;102119;AyeVote
309;102119;DidNotVote
159;102119;DidNotVote
591;102119;DidNotVote
595;102119;DidNotVote
166;102119;DidNotVote
101;102119;DidNotVote
230;102119;DidNotVote
1416;102119;DidNotVote
170;102119;DidNotVote
649;102119;DidNotVote
1398;102119;AyeVote
83;102119;DidNotVote
609;102119;DidNotVote
611;102119;DidNotVote
613;102119;DidNotVote
3899;102119;DidNotVote
346;102119;DidNotVote
372;102119;DidNotVote
172;102119;DidNotVote
311;102119;DidNotVote
405;102119;AyeVote
174;102119;DidNotVote
177;102119;DidNotVote
500;102119;DidNotVote
178;102119;DidNotVote
181;102119;DidNotVote
183;102119;DidNotVote
185;102119;DidNotVote
187;102119;DidNotVote
375;102119;DidNotVote
1384;102119;AyeVote
118;102119;AyeVote
650;102119;DidNotVote
415;102119;DidNotVote
338;102119;DidNotVote
339;102119;DidNotVote
340;102119;DidNotVote
191;102119;DidNotVote
622;102119;DidNotVote
486;102119;DidNotVote
623;102119;DidNotVote
2;102119;DidNotVote
279;102119;AyeVote
86;102119;DidNotVote
126;102119;DidNotVote
651;102119;DidNotVote
501;102119;DidNotVote
502;102119;DidNotVote
626;102119;DidNotVote
652;102119;DidNotVote
231;102119;DidNotVote
87;102119;DidNotVote
121;102119;DidNotVote
560;102119;AyeVote
354;102119;DidNotVote
365;102119;DidNotVote
420;102119;DidNotVote
421;102119;DidNotVote
1445;102119;DidNotVote
634;102119;DidNotVote
393;102119;DidNotVote
366;102119;DidNotVote
43;102119;DidNotVote
561;102119;AyeVote
512;102119;DidNotVote
395;102119;DidNotVote
383;102119;DidNotVote
656;102119;DidNotVote
282;102119;DidNotVote
136;102119;DidNotVote
132;102119;DidNotVote
106;102119;DidNotVote
1454;102119;DidNotVote
252;102119;DidNotVote
562;102119;AyeVote
4154;102119;DidNotVote
526;102119;DidNotVote
204;102119;DidNotVote
205;102119;DidNotVote
238;102119;DidNotVote
528;102119;DidNotVote
658;102119;DidNotVote
210;102119;DidNotVote
73;102119;DidNotVote
434;102119;DidNotVote
1400;102119;AyeVote
74;102119;DidNotVote
1465;102119;DidNotVote
461;102119;DidNotVote
117;102119;DidNotVote
495;102119;AyeVote
1401;102119;AyeVote
537;102119;AyeVote
579;102119;AyeVote
1385;102119;AyeVote
151;102119;AyeVote
1402;102119;AyeVote
538;102119;AyeVote
1403;102119;AyeVote
424;102119;AyeVote
508;102119;AyeVote
385;102119;AyeVote
370;102119;AyeVote
531;102119;AyeVote
532;102119;AyeVote
357;102119;AyeVote
581;102119;AyeVote
582;102119;AyeVote
583;102119;AyeVote
35;102119;AyeVote
406;102119;AyeVote
548;102119;AyeVote
496;102119;AyeVote
351;102119;AyeVote
306;102119;AyeVote
308;102119;AyeVote
1386;102119;AyeVote
113;102119;AyeVote
480;102119;AyeVote
155;102119;AyeVote
156;102119;AyeVote
584;102119;AyeVote
586;102119;AyeVote
553;102119;AyeVote
1406;102119;AyeVote
507;102119;AyeVote
79;102119;AyeVote
